arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
26,8.500000,262144,90539220.362189
26,9.800000,32768,93032599.331164
26,12.400000,4096,134575243.700206
26,18.900000,512,201826503.154492
26,56.300000,64,273197408.327109
26,60.000000,12,268232888.157844
26,60.000000,18,262377675.735503
26,60.000000,24,253212845.998773
