arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
38,8.500000,262144,23716191.215825
38,9.800000,32768,44161503.503517
38,12.400000,4096,70989527.416573
38,18.900000,512,143651285.354077
38,56.300000,64,242894625.095646
38,60.000000,12,236272823.298163
38,60.000000,18,230576884.011159
38,60.000000,24,222096289.194497
