arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
24,8.500000,262144,85589425.834579
24,9.800000,32768,118370208.137665
24,12.400000,4096,147567512.991216
24,18.900000,512,209935939.920529
24,56.300000,64,277427240.110731
24,60.000000,12,272414835.257115
24,60.000000,18,267064474.360475
24,60.000000,24,259463951.079013
