arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
20,8.500000,262144,102170682.565463
20,9.800000,32768,128153991.654801
20,12.400000,4096,171334681.474472
20,18.900000,512,227086330.867425
20,56.300000,64,284405433.568985
20,60.000000,12,281238469.899727
20,60.000000,18,274686100.403205
20,60.000000,24,268900803.063014
