arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
32,8.500000,262144,46654647.300082
32,9.800000,32768,65530602.839644
32,12.400000,4096,100554148.879458
32,18.900000,512,173943618.139732
32,56.300000,64,259143974.345944
32,60.000000,12,253861698.868760
32,60.000000,18,249083587.945682
32,60.000000,24,241846073.682803
