arrival_rate,bp_L,bp_H,FCFS_percentage,SRPT_percentage,total_rounds
36.00,13.00,262144,0.00,100.00,400
38.00,13.00,262144,0.00,100.00,400
34.00,13.00,262144,0.00,100.00,400
34.00,15.30,32768,0.00,100.00,400
40.00,13.00,262144,0.00,100.00,400
32.00,13.00,262144,0.00,100.00,400
40.00,15.30,32768,0.00,100.00,400
36.00,15.30,32768,0.00,100.00,400
38.00,15.30,32768,0.00,100.00,400
38.00,19.70,4096,0.00,100.00,400
30.00,13.00,262144,0.00,100.00,400
30.00,15.30,32768,0.00,100.00,400
40.00,19.70,4096,0.00,100.00,400
28.00,13.00,262144,0.00,100.00,400
28.00,15.30,32768,0.00,100.00,400
32.00,15.30,32768,0.00,100.00,400
26.00,13.00,262144,0.00,100.00,400
36.00,19.70,4096,0.00,100.00,400
24.00,13.00,262144,0.00,100.00,400
34.00,19.70,4096,0.00,100.00,400
26.00,15.30,32768,0.00,100.00,400
22.00,13.00,262144,0.00,100.00,400
24.00,15.30,32768,0.00,100.00,400
22.00,19.70,4096,0.00,100.00,400
20.00,13.00,262144,0.00,100.00,400
30.00,19.70,4096,0.00,100.00,400
26.00,19.70,4096,0.00,100.00,400
32.00,19.70,4096,0.00,100.00,400
28.00,19.70,4096,0.00,100.00,400
40.00,90.00,27,99.75,0.25,400
36.00,90.00,27,99.00,1.00,400
40.00,32.30,512,0.00,100.00,400
38.00,90.00,36,32.50,67.50,400
24.00,19.70,4096,0.00,100.00,400
36.00,32.30,512,0.00,100.00,400
20.00,32.30,512,0.00,100.00,400
36.00,90.00,18,99.75,0.25,400
26.00,90.00,18,99.25,0.75,400
38.00,32.30,512,0.00,100.00,400
22.00,15.30,32768,0.00,100.00,400
34.00,90.00,18,99.75,0.25,400
28.00,32.30,512,0.00,100.00,400
30.00,90.00,18,99.75,0.25,400
30.00,32.30,512,0.00,100.00,400
20.00,15.30,32768,0.00,100.00,400
34.00,32.30,512,0.00,100.00,400
32.00,32.30,512,0.00,100.00,400
40.00,90.00,36,67.00,33.00,400
32.00,90.00,18,99.75,0.25,400
40.00,90.00,18,99.75,0.25,400
34.00,90.00,27,94.50,5.50,400
38.00,90.00,27,99.50,0.50,400
36.00,90.00,36,7.75,92.25,400
20.00,19.70,4096,0.00,100.00,400
38.00,90.00,18,99.75,0.25,400
22.00,32.30,512,0.00,100.00,400
32.00,90.00,27,77.50,22.50,400
24.00,90.00,18,79.50,20.50,400
26.00,32.30,512,0.00,100.00,400
32.00,90.00,36,0.00,100.00,400
24.00,90.00,36,0.00,100.00,400
30.00,90.00,36,0.00,100.00,400
30.00,90.00,27,19.00,81.00,400
24.00,32.30,512,0.00,100.00,400
28.00,90.00,36,0.00,100.00,400
28.00,90.00,18,99.50,0.50,400
34.00,90.00,36,0.00,100.00,400
24.00,90.00,27,0.00,100.00,400
26.00,90.00,36,0.00,100.00,400
26.00,90.00,27,0.00,100.00,400
22.00,90.00,36,0.00,100.00,400
20.00,90.00,18,0.00,100.00,400
28.00,90.00,27,0.75,99.25,400
22.00,90.00,18,7.50,92.50,400
20.00,90.00,27,0.00,100.00,400
22.00,90.00,27,0.00,100.00,400
20.00,90.00,36,0.00,100.00,400
