frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
1024,94920352.659742,93574623.099879,92040905.003218,91409096.651643,89400367.876504,86428332.294018,1905691.000000,1905691.000000,1978429.000000,2089970.000000,2089970.000000,2154596.000000
128,100171520.367498,99102092.548865,96865644.321010,90338400.718443,88463496.218913,88463496.218913,1971835.000000,2028689.000000,2166762.000000,2302227.000000,2302227.000000,2302227.000000
16384,120242097.544324,120960028.703771,121362239.716096,123248615.635043,122380679.739074,83843643.450817,1173751.000000,1173751.000000,1173751.000000,1173751.000000,1173751.000000,2285150.000000
16,3072743.979414,2449698.029628,1829383.458200,1814153.006978,1035988.208535,998502.902709,111705.000000,188759.000000,324686.000000,421876.000000,469951.000000,687452.000000
2048,9026159.889336,8384246.316032,8207592.679943,7978250.555333,7075372.212250,3677602.538698,254057.000000,275324.000000,377272.000000,398002.000000,491960.000000,1114618.000000
256,232463952.103860,174246429.337371,173161363.224128,173069079.737192,173189403.344228,173069079.737192,2484365.000000,3267547.000000,3267547.000000,3267547.000000,3267547.000000,3267547.000000
2,110474385.730103,89619816.516448,86383768.773185,85007084.196895,85185365.332553,83330487.833575,1229502.000000,2108571.000000,2286701.000000,2286701.000000,2286701.000000,2370966.000000
32768,219818225.088542,215854421.984848,215485367.702005,215649946.337919,214795679.513667,187189133.990816,3158876.000000,3314120.000000,3314120.000000,3314120.000000,3314120.000000,3354011.000000
32,162786698.507115,161827294.028628,161827294.028628,161940012.476913,161940012.476913,161827294.028628,3538864.000000,3538864.000000,3538864.000000,3538864.000000,3538864.000000,3538864.000000
4096,8428625.244435,8406258.819450,8267469.197275,8120447.336060,8062903.814025,3623669.445453,248666.000000,248666.000000,264831.000000,264831.000000,264831.000000,937576.000000
4,89271844.738266,87751762.259105,84650622.023783,83946213.747076,84030346.247697,83667717.423285,2019469.000000,2073852.000000,2171833.000000,2171833.000000,2171833.000000,2171833.000000
512,15770837.521831,15390775.125248,15513050.447982,14245194.014780,11804908.778680,1803285.657428,253953.000000,270687.000000,317918.000000,432171.000000,484283.000000,1026135.000000
64,166873637.931588,166014941.905076,166014941.905076,166014941.905076,166014941.905076,166014941.905076,3271930.000000,3271930.000000,3271930.000000,3271930.000000,3271930.000000,3271930.000000
65536,133453422.322736,133477863.754929,133492741.783330,133492004.442375,133491935.025085,133086125.289504,3390022.000000,3390022.000000,3390022.000000,3390022.000000,3390022.000000,3390022.000000
8192,254252794.801246,254280673.091051,253476989.183675,192243446.349396,194018400.144114,186400163.623782,2441013.000000,2441013.000000,2441013.000000,3501102.000000,3501102.000000,3566320.000000
8,92183539.258708,88852072.558218,85899204.288345,85595045.163985,84694106.932812,84694106.932812,2103305.000000,2203879.000000,2266816.000000,2266816.000000,2266816.000000,2266816.000000
