frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
1024,1931268.591790,1886828.002090,1797321.493955,1596937.579652,1438929.632707,1237717.526953,99432.000000,91307.000000,144064.000000,265251.000000,363164.000000,730026.000000
128,5851208.191378,5694518.378001,4873759.681525,4543570.356855,4723778.183932,1588805.042274,151381.000000,131719.000000,223349.000000,281456.000000,301207.000000,876846.000000
16384,21075618.500572,21067127.898338,20983975.006998,20881330.367453,20572734.916317,7173365.061392,346450.000000,350320.000000,346450.000000,350320.000000,332449.000000,1141120.000000
16,162540984.865660,161944963.732941,161944963.732941,161944963.732941,161944963.732941,161944963.732941,3348098.000000,3348098.000000,3348098.000000,3348098.000000,3348098.000000,3348098.000000
2048,240240979.574622,236248170.946827,168560747.780245,169133370.737670,169399568.651690,169451607.703449,2495694.000000,2495694.000000,3411370.000000,3411370.000000,3411370.000000,3411370.000000
256,7704233.811251,7226610.243214,3954634.843064,3136374.804101,1912701.921866,1899441.501932,285629.000000,285629.000000,385817.000000,432667.000000,660952.000000,703805.000000
2,165129146.965823,165047208.785336,164719731.015067,164719731.015067,164719731.015067,164719731.015067,3387453.000000,3387453.000000,3387453.000000,3387453.000000,3387453.000000,3387453.000000
32768,66615065.474455,65884504.899172,64382036.706886,62606230.041472,59726603.784076,53154629.101831,1878353.000000,1878353.000000,1878353.000000,1878353.000000,1948782.000000,2160119.000000
32,166018930.195266,165888159.338350,165771908.680099,165771908.680099,165771908.680099,165771908.680099,3389735.000000,3389735.000000,3389735.000000,3389735.000000,3389735.000000,3389735.000000
4096,5810028.481755,5740011.396851,5830210.304108,5501863.727816,4804393.667229,3630765.778886,175095.000000,174722.000000,146587.000000,188505.000000,300752.000000,660836.000000
4,6302162.174895,5176324.295762,4494799.983652,2789097.107915,2795075.128305,1619278.074029,186455.000000,333306.000000,437367.000000,712162.000000,672305.000000,897968.000000
512,91243801.109413,88844197.759818,85370100.206145,82561355.250315,79808818.909449,78770515.413722,1954031.000000,1954031.000000,1979352.000000,2128103.000000,2229535.000000,2229535.000000
64,96079149.987087,92993412.192196,89492189.780666,87943693.686932,87534040.003183,87246452.688590,2134602.000000,2169676.000000,2192806.000000,2230587.000000,2230587.000000,2230587.000000
65536,8277951.846396,8246359.470485,8246359.470485,8145179.612418,8145179.612418,3608226.397940,781903.000000,825355.000000,825355.000000,833834.000000,833834.000000,1107127.000000
8192,167574655.986374,167607981.093100,167618810.062460,167708859.808354,167835559.530582,167714153.898634,3265472.000000,3265472.000000,3265472.000000,3265472.000000,3265472.000000,3265472.000000
8,92183790.058843,90644825.098104,86716333.682939,84826133.528757,84826133.528757,84722720.111999,2008160.000000,2081285.000000,2138729.000000,2138729.000000,2138729.000000,2138729.000000
