frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
1024,102955304.726450,101270579.633195,99198859.685205,96743113.184578,92233575.297704,88519086.400747,1899349.000000,1932915.000000,1964720.000000,2037135.000000,2165206.000000,2165206.000000
128,101685870.700908,98829321.354862,95399243.789852,91080305.215314,90100689.810291,89937971.554843,1971014.000000,2130085.000000,2152051.000000,2214135.000000,2214135.000000,2214135.000000
16384,133337308.032759,133239225.510564,133060949.252910,133039283.393418,133050918.296096,140104198.170159,1850923.000000,1850923.000000,1836769.000000,1836769.000000,1844959.000000,1218076.000000
16,167284331.450687,167284331.450687,167284331.450687,167284331.450687,167284331.450687,167284331.450687,3603671.000000,3603671.000000,3603671.000000,3603671.000000,3603671.000000,3603671.000000
2048,102598438.509483,101262974.013475,99702142.856585,96440793.063279,89563462.469556,82539761.897092,2076450.000000,2076450.000000,2076450.000000,2089711.000000,2171627.000000,2321362.000000
256,5643391.028411,5449941.180728,5064576.353122,4743787.187388,4625194.347582,3166809.176104,151939.000000,127736.000000,187861.000000,299972.000000,434302.000000,1115990.000000
2,3939432.041046,3572252.457405,2740959.878426,1966168.490249,1520346.205058,1278102.426076,108447.000000,136083.000000,272303.000000,628550.000000,628550.000000,1023186.000000
32768,131340933.994770,133391390.586450,131498788.287173,129995367.302727,126785418.177322,118135956.333486,2956077.000000,2956077.000000,2956077.000000,2956077.000000,2956077.000000,3094830.000000
32,92656451.396140,90115100.026371,85960799.037182,84939124.678620,84939124.678620,84939124.678620,2088032.000000,2088032.000000,2165123.000000,2192093.000000,2192093.000000,2192093.000000
4096,9595301.223327,9406221.301483,9121834.195372,8479849.449323,7862290.634130,4067652.938698,242948.000000,268045.000000,300013.000000,336639.000000,425320.000000,1043819.000000
4,2252936.574661,1974665.614665,1710080.503089,1002587.058337,899460.906516,940704.019791,86649.000000,128368.000000,185970.000000,533970.000000,556267.000000,845105.000000
512,156843732.292034,154288220.115419,153735859.533273,153743200.509494,153743200.509494,153187491.032807,3323202.000000,3323202.000000,3323202.000000,3323202.000000,3323202.000000,3323202.000000
64,91964346.137765,88155683.678256,84833959.865773,84692796.608752,84695748.682745,84419895.921473,2150561.000000,2175202.000000,2207878.000000,2207878.000000,2207878.000000,2207878.000000
65536,107355872.162289,107358904.899978,107235307.193900,107292530.066838,107236504.418096,111989693.507352,2011987.000000,2011987.000000,2011987.000000,2011987.000000,2011987.000000,2266916.000000
8192,79898171.306113,79798345.281159,79632808.950165,78959610.080753,76269575.487511,72900758.985981,2068466.000000,2068466.000000,2068466.000000,2068466.000000,2095955.000000,2232232.000000
8,161839626.144039,161131125.969483,161131125.969483,161131125.969483,161131125.969483,161131125.969483,3296317.000000,3296317.000000,3296317.000000,3296317.000000,3296317.000000,3296317.000000
