frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
1024,110369471.078022,109873505.117314,110077955.152366,108923893.592134,101928883.734882,100749724.537154,2061577.000000,2061577.000000,2061577.000000,2061577.000000,2264618.000000,2307708.000000
128,11991848.044656,11853168.485576,11133186.902021,9970885.196944,7274162.487876,2225331.255059,293797.000000,293797.000000,298745.000000,414919.000000,524577.000000,778501.000000
16384,126973814.731298,126525033.630751,125783550.897405,124900583.736921,124520527.930318,124520527.930318,3651328.000000,3651328.000000,3651328.000000,3651328.000000,3651328.000000,3651328.000000
16,165025763.955899,164085407.086324,163805597.389959,163805597.389959,163805597.389959,163805597.389959,3336445.000000,3336445.000000,3336445.000000,3336445.000000,3336445.000000,3336445.000000
2048,4385792.505105,4305826.162162,4400540.983580,4273189.593836,4210791.299529,2353783.758425,91432.000000,95085.000000,99380.000000,103143.000000,135820.000000,930996.000000
256,3310780.682397,3008291.992020,2853297.945533,2732767.078671,2623398.976514,1001496.977907,95924.000000,132793.000000,178896.000000,204301.000000,237942.000000,542380.000000
2,90677536.024184,87847875.238560,85283665.967960,83687377.471279,84848326.537668,83514161.102457,2060424.000000,2206631.000000,2206631.000000,2310166.000000,2252113.000000,2310166.000000
32768,9688371.611424,9618886.594295,9586497.477655,9294848.384616,9019416.555498,3872385.129134,226058.000000,229725.000000,231768.000000,238920.000000,249831.000000,730101.000000
32,4500682.957815,4449046.155975,4189802.811090,3382948.826716,3024167.302800,1169648.104290,132960.000000,155535.000000,183789.000000,387270.000000,387270.000000,823686.000000
4096,88078282.485495,87495551.444159,88473384.130053,89014499.126106,89134157.211762,79564186.864061,2021881.000000,2100856.000000,2100856.000000,2100856.000000,2100856.000000,2257364.000000
4,2276674.265535,1953966.098185,1684262.430131,1284427.185411,1206097.032434,1206126.474766,133321.000000,194424.000000,208389.000000,471716.000000,883471.000000,883471.000000
512,159825154.250223,156926784.887549,155270958.587241,155270958.587241,155270958.587241,155270958.587241,3410775.000000,3410775.000000,3410775.000000,3410775.000000,3410775.000000,3410775.000000
64,8330129.557279,8456692.636285,7882542.926240,5460892.095807,2184710.035158,2036107.620254,152303.000000,137996.000000,230951.000000,395790.000000,816255.000000,966233.000000
65536,119286810.313738,118896229.280410,118728625.603778,118375265.382790,117093548.041314,70284176.634005,1275152.000000,1275152.000000,1275152.000000,1275152.000000,1275152.000000,2243903.000000
8192,137885995.820994,137856051.169589,134811837.356530,132242673.663102,131024248.634914,130362742.424883,3373026.000000,3373026.000000,3458325.000000,3473897.000000,3473897.000000,3473897.000000
8,165139252.006181,165139252.006181,165139252.006181,165139252.006181,165139252.006181,165139252.006181,3244184.000000,3244184.000000,3244184.000000,3244184.000000,3244184.000000,3244184.000000
