frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,3403379.912922,253375.000000,185747.741095
4,4979544.879632,252754.000000,89.414764
8,7897659.234557,296860.000000,241603.079844
16,2908640.813956,253373.000000,135.992647
32,4976908.935178,301654.000000,181777.557867
64,5675815.332543,302158.000000,245846.645029
128,7185616.443903,291082.000000,700419.101765
256,7111558.629412,303986.000000,593947.593274
512,7843429.156712,278024.000000,454627.001772
1024,7050860.089520,283335.000000,575124.692675
2048,9232228.615113,291211.000000,3079814.695745
4096,7064865.128591,277751.000000,1480827.125515
8192,4040043.476573,215601.000000,714618.460344
16384,7367469.445954,279674.000000,2744284.878188
32768,11785410.218349,302777.000000,3451627.051270
65536,5826289.716676,192393.000000,3051079.501725
