frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,3966139.180042,272165.000000,583.623166
4,5251502.554648,301019.000000,94.926287
8,4369591.526574,264640.000000,97218.033142
16,6579801.640727,307833.000000,756.584430
32,4758813.286395,259031.000000,113797.799188
64,6413166.641490,308039.000000,90693.678765
128,6269108.308206,287036.000000,200083.821757
256,5505369.520767,306319.000000,247557.257518
512,5238382.258880,303410.000000,246716.204741
1024,8059254.476405,308201.000000,1836565.580325
2048,8910037.548973,309277.000000,352060.185581
4096,6931866.993578,299760.000000,2224358.465888
8192,9935931.189728,309096.000000,5255188.424659
16384,8776862.152778,275848.000000,6280455.317078
32768,10993338.213706,307296.000000,6328740.719182
65536,1600055.244903,100688.000000,0.000000
