frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,4834288.660107,285541.000000,0.000000
4,5084294.645045,258368.000000,0.000000
8,4893487.933796,305434.000000,0.000000
16,6609875.811682,304904.000000,0.000000
32,6225499.089541,301635.000000,0.000000
64,6623443.377335,305786.000000,0.000000
128,5030387.038028,292652.000000,0.000000
256,7177319.049218,302936.000000,0.000000
512,7991739.521797,307987.000000,0.000000
1024,7712351.471797,304406.000000,0.000000
2048,8215711.033092,306255.000000,0.000000
4096,5881770.835096,279631.000000,0.000000
8192,7741293.590738,297949.000000,0.000000
16384,3299140.949056,155797.000000,0.000000
32768,7014735.032770,306665.000000,0.000000
65536,12290758.883420,304763.000000,0.000000
