frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,3630561.315532,269743.000000,0.000000
4,5403535.738311,270802.000000,0.000000
8,6760673.470374,305788.000000,0.000000
16,7184650.471907,303969.000000,0.000000
32,7066698.171113,302587.000000,0.000000
64,7142443.864693,293858.000000,0.000000
128,5251784.085909,286244.000000,0.000000
256,7105633.847592,294329.000000,0.000000
512,6966734.257488,298361.000000,0.000000
1024,7128015.395874,298853.000000,0.000000
2048,6987914.501342,292007.000000,0.000000
4096,8561763.370384,301954.000000,0.000000
8192,8220731.260999,300304.000000,0.000000
16384,7772732.824857,289582.000000,0.000000
32768,2595846.521863,126408.000000,0.000000
65536,6754830.001495,251913.000000,0.000000
