frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,5921708.689425,304073.000000,204533.003718
4,2849976.886171,294323.000000,4305.532371
8,5977797.254500,285360.000000,823.686227
16,6883849.358967,303991.000000,600.095826
32,7062675.047058,301928.000000,12287.391831
64,6540494.897833,298818.000000,223332.752538
128,7590760.220373,299634.000000,724872.781160
256,8364229.015661,302197.000000,740087.637419
512,6647432.931534,285017.000000,237592.208650
1024,6093730.977243,278306.000000,473721.106666
2048,8332104.852922,286095.000000,1399429.335005
4096,7999570.251537,281117.000000,1865395.401560
8192,8906918.181774,303952.000000,4236695.354182
16384,10702061.025085,302292.000000,2232265.280164
32768,10139467.247129,303826.000000,5943411.372446
65536,7330947.415329,302472.000000,5097374.450312
