frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,4795601.438782,272241.000000,68664.002949
4,3638040.785689,304159.000000,122.572428
8,4788732.913715,294015.000000,66017.000008
16,6153788.534307,306640.000000,9702.811036
32,4729559.210036,297950.000000,2930.521967
64,5743157.010956,285704.000000,390661.508926
128,6981662.371337,306032.000000,572924.846297
256,7387231.517011,304934.000000,244647.685264
512,7535239.585816,305129.000000,131785.075369
1024,5994949.604244,291786.000000,614097.359419
2048,9198186.826483,307989.000000,2340258.276651
4096,4233047.112686,200947.000000,335054.844323
8192,6526039.528942,297209.000000,1130263.801157
16384,4322851.141179,160367.000000,3562760.612537
32768,9759953.106683,306050.000000,4124240.459831
65536,6215981.580582,255822.000000,2572020.490333
