frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,4937141.373725,279997.000000,0.000000
4,5679527.326141,303979.000000,0.000000
8,3365215.825815,302276.000000,0.000000
16,5423491.887098,294900.000000,0.000000
32,7484106.305061,293470.000000,0.000000
64,6618672.709852,300295.000000,0.000000
128,6640781.388680,288760.000000,0.000000
256,5664485.035014,304326.000000,0.000000
512,8022835.092349,304912.000000,0.000000
1024,7980645.595128,299426.000000,0.000000
2048,7834261.432305,303590.000000,0.000000
4096,7952515.066793,274068.000000,0.000000
8192,7707282.046734,290092.000000,0.000000
16384,8555900.106600,302840.000000,0.000000
32768,5286091.607004,244264.000000,0.000000
65536,4697809.885870,179948.000000,0.000000
