frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,3841458.868887,255551.000000,6568.122563
4,6468802.728259,304031.000000,192650.011773
8,4117790.774622,221515.000000,4532.870614
16,5983628.078407,302366.000000,5914.021644
32,7418385.017593,303542.000000,436026.381127
64,7055196.580227,278734.000000,196583.435164
128,5995388.635110,304430.000000,305613.627959
256,5081360.443133,209327.000000,702662.876644
512,8285941.154737,303770.000000,486943.259870
1024,7722708.383713,284977.000000,965237.541704
2048,9185347.490185,298105.000000,3331138.940308
4096,6431946.095096,264337.000000,1466337.394837
8192,7134774.535421,281135.000000,3449267.241875
16384,2758981.199123,197203.000000,825077.636409
32768,11540779.651862,304945.000000,2170640.053558
65536,13461997.801553,300481.000000,12753680.352884
