frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,4251525.958946,281958.000000,0.000000
4,5166050.910624,268620.000000,0.000000
8,2940628.148332,182404.000000,0.000000
16,5129107.246689,307244.000000,0.000000
32,5586938.183293,286995.000000,0.000000
64,6278353.842758,304562.000000,0.000000
128,7337658.039454,305026.000000,0.000000
256,5648666.222163,305254.000000,0.000000
512,6741114.213397,293615.000000,0.000000
1024,5971135.303550,241927.000000,0.000000
2048,5759818.690220,287699.000000,0.000000
4096,9806502.335785,306403.000000,0.000000
8192,7054033.216577,294641.000000,0.000000
16384,8492398.374492,308162.000000,0.000000
32768,3891675.350215,147351.000000,0.000000
65536,2758142.685769,152810.000000,0.000000
