frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,6284698.637856,304704.000000,0.000000
4,6184893.334206,290120.000000,0.000000
8,1645418.026199,128339.000000,0.000000
16,6331302.714334,303457.000000,0.000000
32,6310034.321688,305772.000000,0.000000
64,7361883.535996,297171.000000,0.000000
128,6700705.741662,277903.000000,0.000000
256,7540482.117231,298417.000000,0.000000
512,8967726.528258,302869.000000,0.000000
1024,8328801.730277,285925.000000,0.000000
2048,8469701.840491,303814.000000,0.000000
4096,7358633.799912,301574.000000,0.000000
8192,7478710.553655,305141.000000,0.000000
16384,11278415.294096,303232.000000,0.000000
32768,5766393.493016,219867.000000,0.000000
65536,1606708.488658,104455.000000,0.000000
