frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,3732254.830836,296570.000000,196.555336
4,4064473.966482,291579.000000,115.650335
8,4304981.477329,267183.000000,21482.498249
16,4578903.999361,242328.000000,3135.635023
32,7340806.848766,302535.000000,225.942471
64,7386885.453882,299297.000000,557352.695804
128,5987095.779895,300045.000000,289453.310973
256,5855913.821232,304590.000000,372283.363966
512,8000972.817241,305573.000000,256898.101918
1024,7910119.164391,296677.000000,949319.997560
2048,8789387.802139,299539.000000,2911027.488228
4096,1888089.659818,102309.000000,159162.213012
8192,3379858.867020,237925.000000,1911090.733503
16384,4827259.378806,227410.000000,2325966.147091
32768,8180436.937214,303220.000000,4853501.184352
65536,160394.916752,19080.000000,0.000000
