frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,5038580.434923,303129.000000,718.995828
4,3288991.805419,291242.000000,70461.010744
8,7329789.812973,305647.000000,67.852782
16,6033155.777152,290832.000000,172049.491429
32,7057290.536024,307672.000000,149374.676036
64,4836983.898164,304007.000000,637.985110
128,7158509.686169,300706.000000,312762.832701
256,7108097.408419,298141.000000,389610.878284
512,6002175.883846,287895.000000,749902.765833
1024,6632464.290483,301363.000000,1427097.252913
2048,4842478.166281,255571.000000,367535.457879
4096,7473449.367318,295013.000000,1768974.647877
8192,4314486.432716,251576.000000,621394.162946
16384,8109758.084410,305313.000000,2505684.470548
32768,5266475.063218,266526.000000,651784.894668
65536,7873076.242091,244660.000000,7696962.003592
