frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,5403014.047731,286589.000000,0.000000
4,4187998.244039,233586.000000,0.000000
8,4042201.624533,236615.000000,0.000000
16,7292902.158130,297918.000000,0.000000
32,6185598.258779,302985.000000,0.000000
64,6643798.600491,302547.000000,0.000000
128,8291202.601309,300306.000000,0.000000
256,5931984.079444,297090.000000,0.000000
512,7913520.026373,303331.000000,0.000000
1024,6064198.330142,303026.000000,0.000000
2048,6776298.571278,262999.000000,0.000000
4096,9482750.844370,290021.000000,0.000000
8192,9056415.943489,289304.000000,0.000000
16384,814198.415545,44221.000000,0.000000
32768,3846403.022031,178671.000000,0.000000
65536,1378416.246906,80137.000000,0.000000
