frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,5902597.901451,307064.000000,1582.647781
4,3716130.316714,241676.000000,9320.223495
8,6164304.510704,305051.000000,195533.000000
16,6397321.199572,309374.000000,171.898226
32,6553837.780939,304225.000000,265985.826060
64,5878226.598696,263403.000000,137534.569840
128,7325011.744371,305586.000000,496593.126264
256,4438577.123537,263911.000000,13044.965236
512,8063181.036395,302487.000000,267601.395987
1024,7539048.643510,300901.000000,127752.028050
2048,7333911.172616,304197.000000,77494.108363
4096,5712768.066908,303012.000000,1508737.582094
8192,8566958.758420,306898.000000,863274.839238
16384,7963584.055155,272322.000000,4767178.458624
32768,4439388.097401,199589.000000,1020007.695426
65536,6729267.555988,248196.000000,6004884.785512
