frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,3811908.215538,295566.000000,65.984847
4,3955302.117588,298095.000000,152.764525
8,5163983.658339,292278.000000,141.120516
16,6031986.429026,299478.000000,93545.201657
32,5729485.207525,286376.000000,9150.544847
64,4503844.735270,219428.000000,16146.088783
128,7458106.011348,281585.000000,227349.830169
256,8753497.979409,303000.000000,1128199.292653
512,8917678.121251,296147.000000,855568.228521
1024,6089967.104659,301657.000000,561851.110311
2048,8556181.076753,304599.000000,528681.819285
4096,5608758.158880,258352.000000,1371572.215228
8192,5122582.370217,303618.000000,1033170.423904
16384,7192661.099648,289791.000000,4678061.837246
32768,8881907.193713,275231.000000,4192753.199685
65536,5336216.343034,237237.000000,4614859.279380
