frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,4352064.411079,259771.000000,248.815192
4,6557219.353061,276856.000000,153123.017117
8,6477586.500348,298848.000000,81.939002
16,7366939.631794,303047.000000,330068.279739
32,6745779.629749,305117.000000,256979.944416
64,9193867.394120,303345.000000,776989.400710
128,8294809.821906,301958.000000,324195.301309
256,8482147.942758,304040.000000,926249.785304
512,7383199.685611,295982.000000,26648.967935
1024,7170289.273184,304486.000000,458020.140218
2048,9253150.576173,304485.000000,1260338.522498
4096,6021894.044001,278318.000000,1266879.353971
8192,8376506.312913,273135.000000,2680474.631394
16384,8211353.641650,278773.000000,4289443.868954
32768,7377543.057864,242538.000000,4947066.697767
65536,2492529.956425,118767.000000,1247186.673346
