frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,3844686.399542,300151.000000,0.000000
4,5399028.674161,297657.000000,0.000000
8,6276601.260117,302761.000000,0.000000
16,5772934.225753,295581.000000,0.000000
32,6898581.285176,308889.000000,0.000000
64,6928271.896704,305464.000000,0.000000
128,6175136.215940,307643.000000,0.000000
256,7158890.574514,297858.000000,0.000000
512,5883163.521143,305429.000000,0.000000
1024,7695271.507428,301045.000000,0.000000
2048,4799902.559960,276986.000000,0.000000
4096,5663956.619761,306446.000000,0.000000
8192,6449926.205787,268072.000000,0.000000
16384,6796833.109686,295230.000000,0.000000
32768,780789.633723,62874.000000,0.000000
65536,10704194.876273,305807.000000,0.000000
