frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,6381385.368858,273386.000000,0.000000
4,5427025.366265,304080.000000,0.000000
8,4765768.986882,217179.000000,0.000000
16,6243955.870710,305040.000000,0.000000
32,6923196.558956,285181.000000,0.000000
64,7331187.504020,303552.000000,0.000000
128,7742321.102133,293745.000000,0.000000
256,6818109.091610,298087.000000,0.000000
512,8356661.759583,300512.000000,0.000000
1024,7572299.222305,276004.000000,0.000000
2048,8550698.578579,303605.000000,0.000000
4096,8518358.746292,304465.000000,0.000000
8192,7462002.046284,256402.000000,0.000000
16384,6070963.904451,191432.000000,0.000000
32768,9496913.786409,304009.000000,0.000000
65536,3261310.335898,137376.000000,0.000000
