frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,2438576.541541,284112.000000,1334.514518
4,6819300.076916,298369.000000,81880.957603
8,3711065.357049,285026.000000,73.082146
16,6453426.443428,300849.000000,255422.894600
32,4382827.927438,296959.000000,58140.164061
64,6982524.637341,305261.000000,143952.557563
128,7363213.476258,291745.000000,378071.827877
256,4705363.797497,245969.000000,799403.369058
512,7050596.476156,298669.000000,353818.210788
1024,8111545.029138,303027.000000,2053359.091909
2048,6916171.529530,293781.000000,626336.505079
4096,7035743.945842,298790.000000,772613.000614
8192,4545953.466549,160702.000000,3284670.933883
16384,4194385.360166,181380.000000,1804019.592133
32768,8328557.597493,302587.000000,5434635.808544
65536,4222774.767275,258723.000000,0.000000
