frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
64,97801.702286,64664.000000,98385.538465,64442.000000,97801.702286,64664.000000,97801.702286,64664.000000,97801.702286,64664.000000,97801.702286,64664.000000
512,292386.756470,181830.000000,349826.977136,168308.000000,292386.756470,181830.000000,292386.756470,181830.000000,292386.756470,181830.000000,292386.756470,181830.000000
2,126889.620513,92181.000000,126889.620513,92181.000000,126889.620513,92181.000000,126889.620513,92181.000000,126889.620513,92181.000000,126889.620513,92181.000000
65536,322807.970399,116966.000000,333421.634214,90878.000000,322805.177991,116966.000000,322807.970399,116966.000000,322807.970399,116966.000000,322807.970399,116966.000000
8,115606.850710,87933.000000,115607.295596,87933.000000,115606.850710,87933.000000,115606.850710,87933.000000,115606.850710,87933.000000,115606.850710,87933.000000
32768,262253.846887,80069.000000,243520.563900,70554.000000,262253.846887,80069.000000,262253.846887,80069.000000,262253.846887,80069.000000,262253.846887,80069.000000
32,167471.100838,124274.000000,177925.087717,124274.000000,167471.100838,124274.000000,167471.100838,124274.000000,167471.100838,124274.000000,167471.100838,124274.000000
4,272639.805309,209325.000000,265460.052970,132242.000000,272639.805309,209325.000000,272639.805309,209325.000000,272639.805309,209325.000000,272639.805309,209325.000000
256,279872.046153,160730.000000,278032.125646,119734.000000,279886.427308,160730.000000,279872.046153,160730.000000,279872.046153,160730.000000,279872.046153,160730.000000
8192,262920.404881,94157.000000,259328.759549,94157.000000,262920.404881,94157.000000,262920.404881,94157.000000,262920.404881,94157.000000,262920.404881,94157.000000
1024,199958.500429,122181.000000,216382.256664,115575.000000,204491.241649,115575.000000,199958.500429,122181.000000,199958.500429,122181.000000,199958.500429,122181.000000
4096,302256.318103,168643.000000,377254.994314,136675.000000,302256.318103,168643.000000,302256.318103,168643.000000,302256.318103,168643.000000,302256.318103,168643.000000
128,247146.106142,171089.000000,262747.115135,120022.000000,261818.214013,133031.000000,247146.106142,171089.000000,247146.106142,171089.000000,247146.106142,171089.000000
16384,298547.818607,172240.000000,367073.851458,172240.000000,298547.818607,172240.000000,298547.818607,172240.000000,298547.818607,172240.000000,298547.818607,172240.000000
16,470930.637258,213859.000000,562012.046566,191637.000000,470930.637258,213859.000000,470930.637258,213859.000000,470930.637258,213859.000000,470930.637258,213859.000000
2048,432384.514709,384618.000000,6872230.680394,333048.000000,432384.514709,384618.000000,432384.514709,384618.000000,432384.514709,384618.000000,432384.514709,384618.000000
