frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
8,58375.581573,18954.000000,58369.588186,18954.000000,58375.581573,18954.000000,58375.581573,18954.000000,58375.581573,18954.000000,58375.581573,18954.000000
1024,116509.052438,40423.000000,116509.052438,40423.000000,116509.052438,40423.000000,116509.052438,40423.000000,116509.052438,40423.000000,116509.052438,40423.000000
256,185640.993574,120540.000000,186202.374147,120540.000000,185640.993574,120540.000000,185640.993574,120540.000000,185640.993574,120540.000000,185640.993574,120540.000000
32,127681.965230,69123.000000,127681.965230,69123.000000,127681.965230,69123.000000,127681.965230,69123.000000,127681.965230,69123.000000,127681.965230,69123.000000
4,59114.814404,17248.000000,59114.814404,17248.000000,59114.814404,17248.000000,59114.814404,17248.000000,59114.814404,17248.000000,59114.814404,17248.000000
2,250109.709987,172645.000000,250109.709987,172645.000000,250109.709987,172645.000000,250109.709987,172645.000000,250109.709987,172645.000000,250109.709987,172645.000000
4096,175964.770841,109731.000000,175964.770841,109731.000000,175964.770841,109731.000000,175964.770841,109731.000000,175964.770841,109731.000000,175964.770841,109731.000000
65536,354708.957289,206834.000000,354708.957289,206834.000000,354708.957289,206834.000000,354708.957289,206834.000000,354708.957289,206834.000000,354708.957289,206834.000000
16,211659.032219,136727.000000,211765.848495,136727.000000,211659.032219,136727.000000,211659.032219,136727.000000,211659.032219,136727.000000,211659.032219,136727.000000
128,208930.847038,90760.000000,208936.622735,90760.000000,208930.847038,90760.000000,208930.847038,90760.000000,208930.847038,90760.000000,208930.847038,90760.000000
2048,251436.795750,159042.000000,273277.643551,159042.000000,251436.795750,159042.000000,251436.795750,159042.000000,251436.795750,159042.000000,251436.795750,159042.000000
8192,361130.038388,238112.000000,361130.038388,238112.000000,361130.038388,238112.000000,361130.038388,238112.000000,361130.038388,238112.000000,361130.038388,238112.000000
64,275495.487393,186323.000000,275495.487393,186323.000000,275495.487393,186323.000000,275495.487393,186323.000000,275495.487393,186323.000000,275495.487393,186323.000000
16384,590629.482212,239122.000000,590629.482212,239122.000000,590629.482212,239122.000000,590629.482212,239122.000000,590629.482212,239122.000000,590629.482212,239122.000000
32768,641966.086814,202832.000000,641966.086814,202832.000000,641966.086814,202832.000000,641966.086814,202832.000000,641966.086814,202832.000000,641966.086814,202832.000000
512,670901.880035,315782.000000,670901.880035,315782.000000,670901.880035,315782.000000,670901.880035,315782.000000,670901.880035,315782.000000,670901.880035,315782.000000
