frequency,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
16,233319.467430,149441.000000,233319.467430,149441.000000,233319.467430,149441.000000,233319.467430,149441.000000,233319.467430,149441.000000,233319.467430,149441.000000
128,184801.810089,119617.000000,184801.810089,119617.000000,184801.810089,119617.000000,184801.810089,119617.000000,184801.810089,119617.000000,184801.810089,119617.000000
32,192165.453914,114228.000000,192165.453914,114228.000000,192165.453914,114228.000000,192165.453914,114228.000000,192165.453914,114228.000000,192165.453914,114228.000000
512,389661.487928,233421.000000,389661.487928,233421.000000,389661.487928,233421.000000,389661.487928,233421.000000,389661.487928,233421.000000,389661.487928,233421.000000
64,269753.309711,207241.000000,269753.309711,207241.000000,269753.309711,207241.000000,269753.309711,207241.000000,269753.309711,207241.000000,269753.309711,207241.000000
4,164659.333416,55752.000000,164659.333416,55752.000000,164659.333416,55752.000000,164659.333416,55752.000000,164659.333416,55752.000000,164659.333416,55752.000000
2048,162038.621168,40090.000000,162038.621168,40090.000000,162038.621168,40090.000000,162038.621168,40090.000000,162038.621168,40090.000000,162038.621168,40090.000000
8192,562609.981215,234779.000000,562609.981215,234779.000000,562609.981215,234779.000000,562609.981215,234779.000000,562609.981215,234779.000000,562609.981215,234779.000000
16384,543959.422362,240505.000000,543959.422362,240505.000000,543959.422362,240505.000000,543959.422362,240505.000000,543959.422362,240505.000000,543959.422362,240505.000000
2,530082.685662,298494.000000,530082.685662,298494.000000,530082.685662,298494.000000,530082.685662,298494.000000,530082.685662,298494.000000,530082.685662,298494.000000
32768,298144.579345,129249.000000,298144.579345,129249.000000,298144.579345,129249.000000,298144.579345,129249.000000,298144.579345,129249.000000,298144.579345,129249.000000
256,517879.798223,285352.000000,517879.798223,285352.000000,517879.798223,285352.000000,517879.798223,285352.000000,517879.798223,285352.000000,517879.798223,285352.000000
1024,455543.589859,220443.000000,455543.589859,220443.000000,455543.589859,220443.000000,455543.589859,220443.000000,455543.589859,220443.000000,455543.589859,220443.000000
8,477355.712118,285624.000000,477355.712118,285624.000000,477355.712118,285624.000000,477355.712118,285624.000000,477355.712118,285624.000000,477355.712118,285624.000000
4096,797529.340432,316234.000000,797529.340432,316234.000000,797529.340432,316234.000000,797529.340432,316234.000000,797529.340432,316234.000000,797529.340432,316234.000000
65536,562053.646536,381281.000000,562053.646536,381281.000000,562053.646536,381281.000000,562053.646536,381281.000000,562053.646536,381281.000000,562053.646536,381281.000000
