frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
2,95034.094650,41588.000000,117369.274242,30672.000000,105498.728841,36111.000000,106533.989825,41588.000000,95038.281334,41588.000000,95034.094650,41588.000000
64,149710.215002,109061.000000,347174.792835,39205.000000,326434.918866,56121.000000,327156.072105,92151.000000,338337.021654,75230.000000,149710.215002,109061.000000
256,131509.760725,47071.000000,156620.409826,23098.000000,135195.855059,27269.000000,131230.709981,36640.000000,130993.821858,47071.000000,131012.183762,47071.000000
4,199860.675534,127066.000000,760143.564130,78786.000000,728220.403092,84107.000000,672789.037544,88683.000000,199860.675534,127066.000000,199860.675534,127066.000000
16,133040.600367,77085.000000,160303.429564,33303.000000,144157.494363,43478.000000,129577.947094,53200.000000,129893.480021,58793.000000,133040.600367,77085.000000
8,90833.828297,64789.000000,126866.895564,34312.000000,124673.864771,37974.000000,124362.335271,38767.000000,119651.850316,38767.000000,90833.828297,64789.000000
2048,350097.341474,202353.000000,543950.589014,50828.000000,508635.303610,53038.000000,496693.072122,56595.000000,501761.974688,71920.000000,441777.981275,143899.000000
32,376470.256012,186298.000000,616258.440609,65640.000000,435807.061162,116691.000000,370441.008143,173318.000000,364533.207398,186298.000000,376470.256012,186298.000000
4096,333437.438760,173261.000000,742933.159668,48439.000000,690335.403105,50208.000000,698051.463127,68370.000000,699638.134720,69607.000000,633966.012860,87419.000000
1024,302635.344958,228956.000000,898549.688595,54238.000000,837047.554610,70094.000000,828180.694862,67217.000000,637687.437926,99601.000000,362544.228110,128029.000000
8192,444512.844834,155902.000000,988913.089800,63518.000000,979530.302087,92373.000000,950767.935822,93516.000000,944423.359286,93516.000000,914876.522167,112743.000000
65536,668014.171856,212635.000000,811198.235942,110811.000000,752292.200641,131009.000000,664484.458653,212635.000000,668014.171856,212635.000000,668014.171856,212635.000000
128,476799.687886,273971.000000,806967.558073,84883.000000,751819.833368,93583.000000,618160.025416,148747.000000,513805.793822,196107.000000,476799.687886,273971.000000
512,587241.008364,253201.000000,965648.041015,87894.000000,900063.770699,87894.000000,829445.535407,99119.000000,823318.753722,130372.000000,638436.585827,213608.000000
16384,815585.484993,177905.000000,1473585.257866,79489.000000,1241125.393988,127198.000000,1172264.351167,137240.000000,805151.765103,177905.000000,804923.665166,177905.000000
32768,1856356.036228,225223.000000,2240518.233910,125732.000000,2127033.762048,155540.000000,2106822.081700,159094.000000,2063385.004159,170718.000000,2034316.833119,188382.000000
