frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
8,108006.091958,48671.000000,126523.706585,19460.000000,115253.125992,23766.000000,111002.540908,40172.000000,107506.725752,46878.000000,108006.091958,48671.000000
65536,337899.123419,59414.000000,215493.576296,30067.000000,203993.349355,45654.000000,158085.978025,54478.000000,158680.544702,57676.000000,158965.692943,57676.000000
2048,180782.551796,120730.000000,619575.167568,31350.000000,638832.753956,41451.000000,558062.886984,49793.000000,555036.878606,49793.000000,477989.497993,105260.000000
4,365749.536538,195304.000000,565233.552178,80629.000000,516358.315858,106578.000000,363773.663010,183864.000000,363444.909850,185099.000000,365749.536538,195304.000000
512,379798.169298,225122.000000,582895.139470,50437.000000,532192.881888,57073.000000,519458.569231,64483.000000,477471.290992,133643.000000,359851.400321,166737.000000
2,201394.129545,126741.000000,275033.784372,35415.000000,257832.164299,54238.000000,232399.112746,85297.000000,214703.561743,85297.000000,201394.129545,126741.000000
16,323923.548184,219464.000000,751045.163345,91089.000000,699616.536887,92824.000000,639444.127100,114023.000000,323923.548184,219464.000000,323923.548184,219464.000000
32,267280.232630,226049.000000,681392.260533,69800.000000,566386.061225,87794.000000,665712.449874,133388.000000,488513.104428,208559.000000,277756.469493,226049.000000
64,368079.417509,216224.000000,698748.883373,73601.000000,530003.340641,114611.000000,429589.605796,102055.000000,376016.733359,153993.000000,372722.865608,160666.000000
128,554702.670173,281931.000000,996898.772588,90458.000000,837907.589916,115133.000000,734605.231499,160080.000000,701262.864606,211483.000000,554702.670173,281931.000000
16384,753452.563751,223255.000000,1698185.053806,115770.000000,1701619.545087,115770.000000,1693403.963636,115770.000000,1652108.110193,115770.000000,1586850.631574,115770.000000
32768,1123883.150056,190655.000000,1074661.161760,147512.000000,1090561.931025,162334.000000,1118697.018827,176791.000000,1123883.150056,190655.000000,1123883.150056,190655.000000
4096,375519.551455,223101.000000,1169580.622855,80243.000000,1106981.722911,93758.000000,1054647.726159,93758.000000,995436.930582,115211.000000,921158.597472,112512.000000
8192,487694.781854,220840.000000,680747.728662,69828.000000,693167.472496,76041.000000,689401.973112,79309.000000,731069.239376,79309.000000,720647.459221,79309.000000
1024,587495.771275,310659.000000,1316625.089172,96764.000000,1336166.184715,101245.000000,1267878.636842,103047.000000,922240.661070,159276.000000,608811.759774,290214.000000
256,338453.889963,278992.000000,1872675.246490,126005.000000,1784499.512784,142770.000000,1764019.148058,189720.000000,1659685.107939,240632.000000,338453.889963,278992.000000
