frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
65536,714685.468311,102990.000000,709590.431245,102990.000000,715453.394219,102990.000000,714685.468311,102990.000000,714685.468311,102990.000000,714685.468311,102990.000000
16,155442.401484,112899.000000,196236.353075,79176.000000,192790.117672,79176.000000,155442.401484,112899.000000,155442.401484,112899.000000,155442.401484,112899.000000
8192,310802.771296,192778.000000,295286.803598,192778.000000,310802.771296,192778.000000,310802.771296,192778.000000,310802.771296,192778.000000,310802.771296,192778.000000
1024,198931.624313,147219.000000,380522.226946,80745.000000,243240.026001,126818.000000,198931.624313,147219.000000,198931.624313,147219.000000,198931.624313,147219.000000
256,215115.498851,124624.000000,204683.346057,95028.000000,215115.498851,124624.000000,215115.498851,124624.000000,215115.498851,124624.000000,215115.498851,124624.000000
8,276247.580903,166772.000000,631365.216396,104200.000000,276247.580903,166772.000000,276247.580903,166772.000000,276247.580903,166772.000000,276247.580903,166772.000000
4096,223625.832991,99783.000000,242253.064140,95275.000000,223629.040046,99783.000000,223625.832991,99783.000000,223625.832991,99783.000000,223625.832991,99783.000000
128,247951.401508,172807.000000,238029.544391,111765.000000,243117.735425,125177.000000,247951.401508,172807.000000,247951.401508,172807.000000,247951.401508,172807.000000
4,249422.921120,201434.000000,266345.537289,166988.000000,249422.921120,201434.000000,249422.921120,201434.000000,249422.921120,201434.000000,249422.921120,201434.000000
64,211264.893773,172340.000000,571818.450895,124626.000000,211578.683518,172340.000000,211264.893773,172340.000000,211264.893773,172340.000000,211264.893773,172340.000000
32,221881.180394,196084.000000,214155.793629,179830.000000,221881.180394,196084.000000,221881.180394,196084.000000,221881.180394,196084.000000,221881.180394,196084.000000
2048,488473.020346,301140.000000,901205.791520,210496.000000,808782.109038,284791.000000,488473.020346,301140.000000,488473.020346,301140.000000,488473.020346,301140.000000
16384,349854.837005,190672.000000,647552.852859,130926.000000,465660.821065,146694.000000,349854.837005,190672.000000,349854.837005,190672.000000,349854.837005,190672.000000
2,299046.483721,208131.000000,528160.641224,130608.000000,299046.483721,208131.000000,299046.483721,208131.000000,299046.483721,208131.000000,299046.483721,208131.000000
512,294506.352278,239579.000000,3328471.552130,204834.000000,3053331.794033,204834.000000,294506.352278,239579.000000,294506.352278,239579.000000,294506.352278,239579.000000
32768,1013693.638734,285989.000000,1212362.122944,237746.000000,1139637.420766,237746.000000,1013693.638734,285989.000000,1013693.638734,285989.000000,1013693.638734,285989.000000
