frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
64,106391.041211,63281.000000,106391.041211,63281.000000,106391.041211,63281.000000,106391.041211,63281.000000,106391.041211,63281.000000,106391.041211,63281.000000
8,140334.199356,67956.000000,140334.199356,67956.000000,140334.199356,67956.000000,140334.199356,67956.000000,140334.199356,67956.000000,140334.199356,67956.000000
65536,323000.687301,116966.000000,323000.687301,116966.000000,323000.687301,116966.000000,323000.687301,116966.000000,323000.687301,116966.000000,323000.687301,116966.000000
128,245046.847315,147687.000000,245046.847315,147687.000000,245046.847315,147687.000000,245046.847315,147687.000000,245046.847315,147687.000000,245046.847315,147687.000000
2,145509.407266,85955.000000,145509.407266,85955.000000,145509.407266,85955.000000,145509.407266,85955.000000,145509.407266,85955.000000,145509.407266,85955.000000
32,189025.110128,124257.000000,189025.110128,124257.000000,189025.110128,124257.000000,189025.110128,124257.000000,189025.110128,124257.000000,189025.110128,124257.000000
32768,266362.909912,80069.000000,266362.909912,80069.000000,266362.909912,80069.000000,266362.909912,80069.000000,266362.909912,80069.000000,266362.909912,80069.000000
4,271416.341083,137161.000000,271416.341083,137161.000000,271416.341083,137161.000000,271416.341083,137161.000000,271416.341083,137161.000000,271416.341083,137161.000000
8192,262387.553678,93739.000000,262387.553678,93739.000000,262387.553678,93739.000000,262387.553678,93739.000000,262387.553678,93739.000000,262387.553678,93739.000000
4096,326280.699602,144817.000000,326280.699602,144817.000000,326280.699602,144817.000000,326280.699602,144817.000000,326280.699602,144817.000000,326280.699602,144817.000000
512,285465.932372,181830.000000,285465.932372,181830.000000,285465.932372,181830.000000,285465.932372,181830.000000,285465.932372,181830.000000,285465.932372,181830.000000
256,276588.867316,160730.000000,276588.867316,160730.000000,276588.867316,160730.000000,276588.867316,160730.000000,276588.867316,160730.000000,276588.867316,160730.000000
1024,215148.736550,115110.000000,215148.736550,115110.000000,215148.736550,115110.000000,215148.736550,115110.000000,215148.736550,115110.000000,215148.736550,115110.000000
16,461756.330773,213859.000000,461756.330773,213859.000000,461756.330773,213859.000000,461756.330773,213859.000000,461756.330773,213859.000000,461756.330773,213859.000000
16384,344712.849785,162025.000000,344712.849785,162025.000000,344712.849785,162025.000000,344712.849785,162025.000000,344712.849785,162025.000000,344712.849785,162025.000000
2048,437971.157833,384618.000000,437971.157833,384618.000000,437971.157833,384618.000000,437971.157833,384618.000000,437971.157833,384618.000000,437971.157833,384618.000000
