frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
128,271787.920144,255025.000000,271787.920144,255025.000000,271787.920144,255025.000000,271787.920144,255025.000000,271787.920144,255025.000000,271787.920144,255025.000000
2,63112.824965,31891.000000,63112.824965,31891.000000,63112.824965,31891.000000,63112.824965,31891.000000,63112.824965,31891.000000,63112.824965,31891.000000
8192,192632.309808,113864.000000,192632.309808,113864.000000,192632.309808,113864.000000,192632.309808,113864.000000,192632.309808,113864.000000,192632.309808,113864.000000
256,122434.368043,36171.000000,122434.368043,36171.000000,122434.368043,36171.000000,122434.368043,36171.000000,122434.368043,36171.000000,122434.368043,36171.000000
32768,137652.645499,58683.000000,137652.645499,58683.000000,137652.645499,58683.000000,137652.645499,58683.000000,137652.645499,58683.000000,137652.645499,58683.000000
4,140594.602514,71115.000000,140594.602514,71115.000000,140594.602514,71115.000000,140594.602514,71115.000000,140594.602514,71115.000000,140594.602514,71115.000000
65536,258410.069597,63942.000000,258410.069597,63942.000000,258410.069597,63942.000000,258410.069597,63942.000000,258410.069597,63942.000000,258410.069597,63942.000000
2048,194860.659826,124048.000000,194860.659826,124048.000000,194860.659826,124048.000000,194860.659826,124048.000000,194860.659826,124048.000000,194860.659826,124048.000000
16,352700.670663,205821.000000,352700.670663,205821.000000,352700.670663,205821.000000,352700.670663,205821.000000,352700.670663,205821.000000,352700.670663,205821.000000
32,252597.221117,154941.000000,252597.221117,154941.000000,252597.221117,154941.000000,252597.221117,154941.000000,252597.221117,154941.000000,252597.221117,154941.000000
4096,251744.323483,148834.000000,251744.323483,148834.000000,251744.323483,148834.000000,251744.323483,148834.000000,251744.323483,148834.000000,251744.323483,148834.000000
1024,514324.289602,242818.000000,514324.289602,242818.000000,514324.289602,242818.000000,514324.289602,242818.000000,514324.289602,242818.000000,514324.289602,242818.000000
64,368676.570936,250320.000000,368676.570936,250320.000000,368676.570936,250320.000000,368676.570936,250320.000000,368676.570936,250320.000000,368676.570936,250320.000000
16384,538892.525671,225052.000000,538892.525671,225052.000000,538892.525671,225052.000000,538892.525671,225052.000000,538892.525671,225052.000000,538892.525671,225052.000000
8,366453.971831,270977.000000,366453.971831,270977.000000,366453.971831,270977.000000,366453.971831,270977.000000,366453.971831,270977.000000,366453.971831,270977.000000
512,312193.718686,280485.000000,312193.718686,280485.000000,312193.718686,280485.000000,312193.718686,280485.000000,312193.718686,280485.000000,312193.718686,280485.000000
