frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
4096,224887.472310,99783.000000,224887.472310,99783.000000,224887.472310,99783.000000,224887.472310,99783.000000,224887.472310,99783.000000,224887.472310,99783.000000
16,170874.931143,108506.000000,170874.931143,108506.000000,170874.931143,108506.000000,170874.931143,108506.000000,170874.931143,108506.000000,170874.931143,108506.000000
256,214049.488119,112588.000000,214049.488119,112588.000000,214049.488119,112588.000000,214049.488119,112588.000000,214049.488119,112588.000000,214049.488119,112588.000000
65536,715715.924596,102990.000000,715715.924596,102990.000000,715715.924596,102990.000000,715715.924596,102990.000000,715715.924596,102990.000000,715715.924596,102990.000000
128,244384.393305,172807.000000,244384.393305,172807.000000,244384.393305,172807.000000,244384.393305,172807.000000,244384.393305,172807.000000,244384.393305,172807.000000
1024,195601.977089,147219.000000,240265.091214,127289.000000,195601.977089,147219.000000,195601.977089,147219.000000,195601.977089,147219.000000,195601.977089,147219.000000
64,216743.991430,172340.000000,216743.991430,172340.000000,216743.991430,172340.000000,216743.991430,172340.000000,216743.991430,172340.000000,216743.991430,172340.000000
4,253838.908499,200898.000000,253838.908499,200898.000000,253838.908499,200898.000000,253838.908499,200898.000000,253838.908499,200898.000000,253838.908499,200898.000000
8192,314966.916974,192778.000000,314966.916974,192778.000000,314966.916974,192778.000000,314966.916974,192778.000000,314966.916974,192778.000000,314966.916974,192778.000000
32,234098.457874,193841.000000,234098.457874,193841.000000,234098.457874,193841.000000,234098.457874,193841.000000,234098.457874,193841.000000,234098.457874,193841.000000
8,283200.237235,166772.000000,283200.237235,166772.000000,283200.237235,166772.000000,283200.237235,166772.000000,283200.237235,166772.000000,283200.237235,166772.000000
16384,350720.564736,190672.000000,350720.564736,190672.000000,350720.564736,190672.000000,350720.564736,190672.000000,350720.564736,190672.000000,350720.564736,190672.000000
2,304623.667237,208131.000000,304623.667237,208131.000000,304623.667237,208131.000000,304623.667237,208131.000000,304623.667237,208131.000000,304623.667237,208131.000000
512,303688.734771,239579.000000,303688.734771,239579.000000,303688.734771,239579.000000,303688.734771,239579.000000,303688.734771,239579.000000,303688.734771,239579.000000
2048,505072.835004,301140.000000,505072.835004,301140.000000,505072.835004,301140.000000,505072.835004,301140.000000,505072.835004,301140.000000,505072.835004,301140.000000
32768,1059846.556954,278940.000000,1059846.556954,278940.000000,1059846.556954,278940.000000,1059846.556954,278940.000000,1059846.556954,278940.000000,1059846.556954,278940.000000
