frequency,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
1024,109657.203689,39702.000000,109657.203689,39702.000000,109657.203689,39702.000000,109657.203689,39702.000000,109657.203689,39702.000000,109657.203689,39702.000000
256,264244.961558,144760.000000,264244.961558,144760.000000,264244.961558,144760.000000,264244.961558,144760.000000,264244.961558,144760.000000,264244.961558,144760.000000
16384,299790.313538,55082.000000,299790.313538,55082.000000,299790.313538,55082.000000,299790.313538,55082.000000,299790.313538,55082.000000,299790.313538,55082.000000
128,383609.491332,244187.000000,383609.491332,244187.000000,383609.491332,244187.000000,383609.491332,244187.000000,383609.491332,244187.000000,383609.491332,244187.000000
8192,602592.918672,248753.000000,602592.918672,248753.000000,602592.918672,248753.000000,602592.918672,248753.000000,602592.918672,248753.000000,602592.918672,248753.000000
8,83001.500300,24235.000000,83001.500300,24235.000000,83001.500300,24235.000000,83001.500300,24235.000000,83001.500300,24235.000000,83001.500300,24235.000000
65536,768645.256844,106003.000000,768645.256844,106003.000000,768645.256844,106003.000000,768645.256844,106003.000000,768645.256844,106003.000000,768645.256844,106003.000000
2,403039.072864,177044.000000,403039.072864,177044.000000,403039.072864,177044.000000,403039.072864,177044.000000,403039.072864,177044.000000,403039.072864,177044.000000
16,139875.821263,32370.000000,139875.821263,32370.000000,139875.821263,32370.000000,139875.821263,32370.000000,139875.821263,32370.000000,139875.821263,32370.000000
32768,977000.974807,179033.000000,977000.974807,179033.000000,977000.974807,179033.000000,977000.974807,179033.000000,977000.974807,179033.000000,977000.974807,179033.000000
2048,238671.051074,68775.000000,238671.051074,68775.000000,238671.051074,68775.000000,238671.051074,68775.000000,238671.051074,68775.000000,238671.051074,68775.000000
512,340269.685776,165988.000000,340269.685776,165988.000000,340269.685776,165988.000000,340269.685776,165988.000000,340269.685776,165988.000000,340269.685776,165988.000000
4,505923.301334,297730.000000,505923.301334,297730.000000,505923.301334,297730.000000,505923.301334,297730.000000,505923.301334,297730.000000,505923.301334,297730.000000
64,344415.896213,210466.000000,344415.896213,210466.000000,344415.896213,210466.000000,344415.896213,210466.000000,344415.896213,210466.000000,344415.896213,210466.000000
32,397816.430484,161860.000000,397816.430484,161860.000000,397816.430484,161860.000000,397816.430484,161860.000000,397816.430484,161860.000000,397816.430484,161860.000000
4096,536119.539115,372656.000000,536119.539115,372656.000000,536119.539115,372656.000000,536119.539115,372656.000000,536119.539115,372656.000000,536119.539115,372656.000000
