frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
64,218989.976371,207241.000000,5098683.578220,195359.000000,218986.152861,207241.000000,218990.006245,207241.000000,218989.976371,207241.000000,218989.976371,207241.000000
4,127357.767580,65892.000000,215314.986875,47486.000000,164980.081322,65892.000000,128650.399269,65892.000000,127357.767580,65892.000000,127357.767580,65892.000000
16,223590.275743,154666.000000,284690.173452,62035.000000,247204.536172,133668.000000,223590.275743,154666.000000,223590.275743,154666.000000,223590.275743,154666.000000
32,168981.530411,114228.000000,385572.154531,54558.000000,207388.583869,114228.000000,168981.530411,114228.000000,168981.530411,114228.000000,168981.530411,114228.000000
2048,148296.335558,67619.000000,184402.749239,26535.000000,146672.748587,43405.000000,149811.208446,67619.000000,148296.335558,67619.000000,148296.335558,67619.000000
128,179805.944340,127723.000000,180196.256720,52772.000000,165835.884696,81305.000000,180101.809369,127723.000000,179805.944340,127723.000000,179805.944340,127723.000000
32768,227553.070867,129249.000000,993900.796610,92334.000000,946060.714274,92334.000000,758296.809901,86642.000000,227553.070867,129249.000000,227553.070867,129249.000000
512,389189.039643,233421.000000,864418.611227,105623.000000,399801.261948,141359.000000,377089.422633,161095.000000,389189.039643,233421.000000,389189.039643,233421.000000
2,344777.732143,298494.000000,979746.203637,133156.000000,933888.273588,211197.000000,787718.573815,136055.000000,344777.732143,298494.000000,344777.732143,298494.000000
16384,564982.213546,240505.000000,625426.277941,142150.000000,559447.634045,165611.000000,564982.213546,240505.000000,564982.213546,240505.000000,564982.213546,240505.000000
8192,547288.086158,239662.000000,746877.738570,182061.000000,590178.872337,208552.000000,590991.994312,208552.000000,547288.086158,239662.000000,547288.086158,239662.000000
1024,299924.300623,220443.000000,1171786.789484,103457.000000,1016836.243148,135911.000000,690873.072395,188215.000000,299924.300623,220443.000000,299924.300623,220443.000000
8,294879.355035,285624.000000,2497074.724218,181797.000000,2256380.905438,229136.000000,1892775.970867,209373.000000,294879.355035,285624.000000,294879.355035,285624.000000
256,485031.505431,285352.000000,1264449.875080,130560.000000,734161.960098,196260.000000,589868.682524,269486.000000,485031.505431,285352.000000,485031.505431,285352.000000
4096,657581.280292,316234.000000,1590530.365740,236820.000000,1226539.353092,254368.000000,657581.280292,316234.000000,874178.585240,254368.000000,657581.280292,316234.000000
65536,490186.569061,381281.000000,8343407.764757,315283.000000,4982417.114733,297079.000000,617097.272559,381281.000000,490186.569061,381281.000000,490186.569061,381281.000000
