frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
2,153639.150167,76523.000000,156956.009522,76523.000000,153639.150167,76523.000000,153639.150167,76523.000000,153639.150167,76523.000000,153639.150167,76523.000000
8,98497.721745,58220.000000,134260.442726,34042.000000,156598.719225,31512.000000,98497.721745,58220.000000,98497.721745,58220.000000,98497.721745,58220.000000
512,200415.738980,107477.000000,260442.440169,50320.000000,214040.168004,82104.000000,209450.939389,107477.000000,200415.738980,107477.000000,200415.738980,107477.000000
64,217018.318745,118811.000000,228891.391077,118811.000000,217018.318745,118811.000000,217018.318745,118811.000000,217018.318745,118811.000000,217018.318745,118811.000000
128,233572.459447,166556.000000,234072.958823,166556.000000,233572.459447,166556.000000,233572.459447,166556.000000,233572.459447,166556.000000,233572.459447,166556.000000
65536,489609.097663,145171.000000,414544.060659,78551.000000,489609.097663,145171.000000,489609.097663,145171.000000,489609.097663,145171.000000,489609.097663,145171.000000
32768,501772.049235,30514.000000,432326.436083,46350.000000,435011.735924,46350.000000,438284.150893,46350.000000,453051.323439,46350.000000,476649.687554,46350.000000
4,267370.296039,176674.000000,299906.821285,85959.000000,316914.421029,144194.000000,303678.136068,152863.000000,277189.631420,158434.000000,267370.296039,176674.000000
16384,272179.422071,73603.000000,274677.666821,73603.000000,273016.876361,73603.000000,275562.195793,73603.000000,289785.522121,69177.000000,272179.422071,73603.000000
32,353469.719789,190934.000000,449929.511679,161378.000000,353469.719789,190934.000000,353469.719789,190934.000000,353469.719789,190934.000000,353469.719789,190934.000000
16,254472.869593,150405.000000,260183.835449,123252.000000,254472.869593,150405.000000,254472.869593,150405.000000,254472.869593,150405.000000,254472.869593,150405.000000
1024,591566.281280,271425.000000,1002093.425040,85324.000000,844170.379492,192945.000000,718256.406362,213752.000000,591566.281280,271425.000000,591566.281280,271425.000000
2048,484363.299898,247424.000000,1195285.891433,67572.000000,1156092.543524,79107.000000,1106833.219306,88250.000000,946919.717604,161677.000000,709151.386975,194909.000000
8192,798232.773602,218798.000000,919446.590472,133021.000000,901571.616164,133021.000000,891545.399829,133021.000000,854709.953328,135692.000000,814589.183866,216227.000000
256,386788.113010,305423.000000,1080088.868690,170107.000000,1048913.891660,201004.000000,1060156.271537,225550.000000,386788.113010,305423.000000,386788.113010,305423.000000
4096,538614.718406,288616.000000,1394751.718529,113240.000000,1414779.143985,131344.000000,1389668.012859,150859.000000,1337810.083384,188726.000000,1201844.055770,188726.000000
