frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
65536,144152.694994,122897.000000,144062.763982,122897.000000,144062.763982,122897.000000,144062.763982,122897.000000,144152.694994,122897.000000,144152.694994,122897.000000
32,276208.802101,167120.000000,284249.870887,101033.000000,301983.317572,115541.000000,276208.802101,167120.000000,276208.802101,167120.000000,276208.802101,167120.000000
8,203057.695949,125992.000000,226207.176095,61804.000000,203057.695949,125992.000000,203057.695949,125992.000000,203057.695949,125992.000000,203057.695949,125992.000000
2,195235.375286,93451.000000,203652.878757,93451.000000,195235.375286,93451.000000,195235.375286,93451.000000,195235.375286,93451.000000,195235.375286,93451.000000
4096,225425.138106,111182.000000,295600.798397,42406.000000,292170.016063,44553.000000,253545.832342,106648.000000,227803.386794,111182.000000,226869.321633,111182.000000
2048,364910.238522,197613.000000,622250.870665,68257.000000,481610.837737,93681.000000,364949.148660,197613.000000,364910.238522,197613.000000,364910.238522,197613.000000
64,177579.141509,93477.000000,177579.923834,93477.000000,177579.141509,93477.000000,177579.141509,93477.000000,177579.141509,93477.000000,177579.141509,93477.000000
256,222905.355613,136713.000000,309399.696845,51633.000000,235332.868703,89914.000000,228710.298603,136713.000000,222905.355613,136713.000000,222905.355613,136713.000000
1024,317692.206916,159521.000000,818701.382696,88973.000000,757989.273173,100890.000000,402740.883346,137948.000000,317176.649757,159521.000000,317692.206916,159521.000000
512,354270.404604,186742.000000,496421.229171,69674.000000,498473.112468,76104.000000,435613.400953,117988.000000,361554.721481,186742.000000,354270.404604,186742.000000
4,232710.417683,194363.000000,313409.173944,99102.000000,313409.173944,99102.000000,232710.417683,194363.000000,232710.417683,194363.000000,232710.417683,194363.000000
128,301262.713113,199003.000000,512897.573805,98556.000000,412657.130554,117123.000000,301262.713113,199003.000000,301262.713113,199003.000000,301262.713113,199003.000000
16,404149.512562,259566.000000,466633.428928,158841.000000,431626.511752,178632.000000,404149.512562,259566.000000,404149.512562,259566.000000,404149.512562,259566.000000
8192,651194.602152,207659.000000,1008561.559065,159238.000000,1008584.650380,159238.000000,904445.654339,159238.000000,719855.229314,197874.000000,651290.623108,207659.000000
16384,750465.278754,248642.000000,2248071.890564,115616.000000,2239399.374143,115616.000000,2121977.085077,133638.000000,1954751.750061,159068.000000,1635847.655435,208799.000000
32768,1674263.970783,243611.000000,2420474.995746,127123.000000,2380507.463043,130522.000000,2335152.979682,130522.000000,2284073.235678,130522.000000,1913745.602934,157454.000000
