frequency,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
64,138120.688718,88082.000000,138120.688718,88082.000000,138120.688718,88082.000000,138120.688718,88082.000000,138120.688718,88082.000000,138120.688718,88082.000000
16,251336.430911,88545.000000,251336.430911,88545.000000,251336.430911,88545.000000,251336.430911,88545.000000,251336.430911,88545.000000,251336.430911,88545.000000
4,180423.822094,87556.000000,180423.822094,87556.000000,180423.822094,87556.000000,180423.822094,87556.000000,180423.822094,87556.000000,180423.822094,87556.000000
128,320267.534988,222047.000000,320267.534988,222047.000000,320267.534988,222047.000000,320267.534988,222047.000000,320267.534988,222047.000000,320267.534988,222047.000000
512,138246.805721,38613.000000,138246.805721,38613.000000,138246.805721,38613.000000,138246.805721,38613.000000,138246.805721,38613.000000,138246.805721,38613.000000
8192,288000.046462,109283.000000,288000.046462,109283.000000,288000.046462,109283.000000,288000.046462,109283.000000,288000.046462,109283.000000,288000.046462,109283.000000
4096,173953.587807,83628.000000,173953.587807,83628.000000,173953.587807,83628.000000,173953.587807,83628.000000,173953.587807,83628.000000,173953.587807,83628.000000
1024,272094.831985,163542.000000,272094.831985,163542.000000,272094.831985,163542.000000,272094.831985,163542.000000,272094.831985,163542.000000,272094.831985,163542.000000
32768,629650.885554,216093.000000,629650.885554,216093.000000,629650.885554,216093.000000,629650.885554,216093.000000,629650.885554,216093.000000,629650.885554,216093.000000
256,453450.593490,257678.000000,453450.593490,257678.000000,453450.593490,257678.000000,453450.593490,257678.000000,453450.593490,257678.000000,453450.593490,257678.000000
2048,481429.433170,230635.000000,481429.433170,230635.000000,481429.433170,230635.000000,481429.433170,230635.000000,481429.433170,230635.000000,481429.433170,230635.000000
2,288895.950252,120886.000000,288895.950252,120886.000000,288895.950252,120886.000000,288895.950252,120886.000000,288895.950252,120886.000000,288895.950252,120886.000000
65536,1044208.872423,214331.000000,1044208.872423,214331.000000,1044208.872423,214331.000000,1044208.872423,214331.000000,1044208.872423,214331.000000,1044208.872423,214331.000000
32,525441.997593,263934.000000,525441.997593,263934.000000,525441.997593,263934.000000,525441.997593,263934.000000,525441.997593,263934.000000,525441.997593,263934.000000
16384,550142.397347,368489.000000,550142.397347,368489.000000,550142.397347,368489.000000,550142.397347,368489.000000,550142.397347,368489.000000,550142.397347,368489.000000
8,437579.042543,343255.000000,437579.042543,343255.000000,437579.042543,343255.000000,437579.042543,343255.000000,437579.042543,343255.000000,437579.042543,343255.000000
