frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
4,234805.440627,143213.000000,234805.440627,143213.000000,234805.440627,143213.000000,234805.440627,143213.000000,234805.440627,143213.000000,234805.440627,143213.000000
1024,209327.152828,147219.000000,209327.152828,147219.000000,209327.152828,147219.000000,209327.152828,147219.000000,209327.152828,147219.000000,209327.152828,147219.000000
128,244123.822856,172807.000000,244123.822856,172807.000000,244123.822856,172807.000000,244123.822856,172807.000000,244123.822856,172807.000000,244123.822856,172807.000000
64,218129.453919,172340.000000,218129.453919,172340.000000,218129.453919,172340.000000,218129.453919,172340.000000,218129.453919,172340.000000,218129.453919,172340.000000
4096,249368.109577,96428.000000,249368.109577,96428.000000,249368.109577,96428.000000,249368.109577,96428.000000,249368.109577,96428.000000,249368.109577,96428.000000
65536,715711.466561,102990.000000,715711.466561,102990.000000,715711.466561,102990.000000,715711.466561,102990.000000,715711.466561,102990.000000,715711.466561,102990.000000
16,175440.863165,108506.000000,175440.863165,108506.000000,175440.863165,108506.000000,175440.863165,108506.000000,175440.863165,108506.000000,175440.863165,108506.000000
8,282512.856115,166772.000000,282512.856115,166772.000000,282512.856115,166772.000000,282512.856115,166772.000000,282512.856115,166772.000000,282512.856115,166772.000000
8192,321723.983951,192778.000000,321723.983951,192778.000000,321723.983951,192778.000000,321723.983951,192778.000000,321723.983951,192778.000000,321723.983951,192778.000000
256,214075.024510,110934.000000,214075.024510,110934.000000,214075.024510,110934.000000,214075.024510,110934.000000,214075.024510,110934.000000,214075.024510,110934.000000
16384,406614.779784,190672.000000,406614.779784,190672.000000,406614.779784,190672.000000,406614.779784,190672.000000,406614.779784,190672.000000,406614.779784,190672.000000
2,313132.362107,208131.000000,313132.362107,208131.000000,313132.362107,208131.000000,313132.362107,208131.000000,313132.362107,208131.000000,313132.362107,208131.000000
32,262957.552592,176120.000000,262957.552592,176120.000000,262957.552592,176120.000000,262957.552592,176120.000000,262957.552592,176120.000000,262957.552592,176120.000000
512,327449.732593,239579.000000,327449.732593,239579.000000,327449.732593,239579.000000,327449.732593,239579.000000,327449.732593,239579.000000,327449.732593,239579.000000
2048,509874.087396,301140.000000,509874.087396,301140.000000,509874.087396,301140.000000,509874.087396,301140.000000,509874.087396,301140.000000,509874.087396,301140.000000
32768,1150632.734176,244531.000000,1150632.734176,244531.000000,1150632.734176,244531.000000,1150632.734176,244531.000000,1150632.734176,244531.000000,1150632.734176,244531.000000
