frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
512,111976.403867,40247.000000,111976.403867,40247.000000,111976.403867,40247.000000,111976.403867,40247.000000,111976.403867,40247.000000,111976.403867,40247.000000
16,139274.204676,88545.000000,479228.432337,60990.000000,139274.204676,88545.000000,139274.204676,88545.000000,139274.204676,88545.000000,139274.204676,88545.000000
4096,173692.960911,87517.000000,173692.960911,87517.000000,173692.960911,87517.000000,173692.960911,87517.000000,173692.960911,87517.000000,173692.960911,87517.000000
64,135772.838860,88082.000000,135772.838860,88082.000000,135772.838860,88082.000000,135772.838860,88082.000000,135772.838860,88082.000000,135772.838860,88082.000000
4,162397.216863,87556.000000,162397.216863,87556.000000,162397.216863,87556.000000,162397.216863,87556.000000,162397.216863,87556.000000,162397.216863,87556.000000
8192,218240.169192,109283.000000,219241.872344,109283.000000,218240.169192,109283.000000,218240.169192,109283.000000,218240.169192,109283.000000,218240.169192,109283.000000
2,183703.832970,137152.000000,183703.832970,137152.000000,183703.832970,137152.000000,183703.832970,137152.000000,183703.832970,137152.000000,183703.832970,137152.000000
1024,241713.416533,163542.000000,241713.416533,163542.000000,241713.416533,163542.000000,241713.416533,163542.000000,241713.416533,163542.000000,241713.416533,163542.000000
65536,1044254.417965,214331.000000,1009280.301376,183181.000000,1046544.363098,208104.000000,1044254.417965,214331.000000,1044254.417965,214331.000000,1044254.417965,214331.000000
2048,440896.980473,230635.000000,440896.980473,230635.000000,440896.980473,230635.000000,440896.980473,230635.000000,440896.980473,230635.000000,440896.980473,230635.000000
32768,559951.917035,238056.000000,559951.917035,238056.000000,559951.917035,238056.000000,559951.917035,238056.000000,559951.917035,238056.000000,559951.917035,238056.000000
128,307384.237236,222047.000000,312162.346177,222047.000000,307384.237236,222047.000000,307384.237236,222047.000000,307384.237236,222047.000000,307384.237236,222047.000000
256,452213.909975,257678.000000,452213.909975,257678.000000,452213.909975,257678.000000,452213.909975,257678.000000,452213.909975,257678.000000,452213.909975,257678.000000
32,455260.884113,296475.000000,455260.884113,296475.000000,455260.884113,296475.000000,455260.884113,296475.000000,455260.884113,296475.000000,455260.884113,296475.000000
16384,461711.832535,368489.000000,461711.832535,368489.000000,461711.832535,368489.000000,461711.832535,368489.000000,461711.832535,368489.000000,461711.832535,368489.000000
8,371812.885214,343255.000000,371812.885214,343255.000000,371812.885214,343255.000000,371812.885214,343255.000000,371812.885214,343255.000000,371812.885214,343255.000000
