frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
4,211750.237244,93119.000000,211750.237244,93119.000000,211750.237244,93119.000000,211750.237244,93119.000000,211750.237244,93119.000000,211750.237244,93119.000000
2,98890.966584,51198.000000,98890.966584,51198.000000,98890.966584,51198.000000,98890.966584,51198.000000,98890.966584,51198.000000,98890.966584,51198.000000
8192,524088.901976,235319.000000,524088.901976,235319.000000,524088.901976,235319.000000,524088.901976,235319.000000,524088.901976,235319.000000,524088.901976,235319.000000
32,271656.337452,164750.000000,271656.337452,164750.000000,271656.337452,164750.000000,271656.337452,164750.000000,271656.337452,164750.000000,271656.337452,164750.000000
8,627810.070012,282857.000000,627810.070012,282857.000000,627810.070012,282857.000000,627810.070012,282857.000000,627810.070012,282857.000000,627810.070012,282857.000000
65536,513900.735433,106564.000000,513900.735433,106564.000000,513900.735433,106564.000000,513900.735433,106564.000000,513900.735433,106564.000000,513900.735433,106564.000000
256,378344.885151,200792.000000,378344.885151,200792.000000,378344.885151,200792.000000,378344.885151,200792.000000,378344.885151,200792.000000,378344.885151,200792.000000
16,272734.662022,159876.000000,272734.662022,159876.000000,272734.662022,159876.000000,272734.662022,159876.000000,272734.662022,159876.000000,272734.662022,159876.000000
4096,410591.440667,189490.000000,410591.440667,189490.000000,410591.440667,189490.000000,410591.440667,189490.000000,410591.440667,189490.000000,410591.440667,189490.000000
1024,484194.805591,248481.000000,484194.805591,248481.000000,484194.805591,248481.000000,484194.805591,248481.000000,484194.805591,248481.000000,484194.805591,248481.000000
64,486250.713682,282269.000000,486250.713682,282269.000000,486250.713682,282269.000000,486250.713682,282269.000000,486250.713682,282269.000000,486250.713682,282269.000000
128,288305.271190,156414.000000,288305.271190,156414.000000,288305.271190,156414.000000,288305.271190,156414.000000,288305.271190,156414.000000,288305.271190,156414.000000
512,744844.493604,282884.000000,744844.493604,282884.000000,744844.493604,282884.000000,744844.493604,282884.000000,744844.493604,282884.000000,744844.493604,282884.000000
16384,1120435.885467,227552.000000,1120435.885467,227552.000000,1120435.885467,227552.000000,1120435.885467,227552.000000,1120435.885467,227552.000000,1120435.885467,227552.000000
2048,890010.367692,270985.000000,890010.367692,270985.000000,890010.367692,270985.000000,890010.367692,270985.000000,890010.367692,270985.000000,890010.367692,270985.000000
32768,1448970.283408,279874.000000,1448970.283408,279874.000000,1448970.283408,279874.000000,1448970.283408,279874.000000,1448970.283408,279874.000000,1448970.283408,279874.000000
