frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
4,122595.901844,104112.000000,645237.983790,52312.000000,122595.901844,104112.000000,122595.901844,104112.000000,122595.901844,104112.000000,122595.901844,104112.000000
64,97211.384004,53716.000000,110748.810445,50851.000000,97211.384004,53716.000000,97211.384004,53716.000000,97211.384004,53716.000000,97211.384004,53716.000000
65536,85025.744090,69884.000000,88765.351095,69884.000000,85025.744090,69884.000000,85025.744090,69884.000000,85025.744090,69884.000000,85025.744090,69884.000000
2,110828.926531,70233.000000,122956.187856,70233.000000,110828.926531,70233.000000,110828.926531,70233.000000,110828.926531,70233.000000,110828.926531,70233.000000
8192,150321.940937,89722.000000,277425.225266,88142.000000,150321.940937,89722.000000,150321.940937,89722.000000,150321.940937,89722.000000,150321.940937,89722.000000
128,92443.254059,55618.000000,112000.559994,55618.000000,92443.254059,55618.000000,92443.254059,55618.000000,92443.254059,55618.000000,92443.254059,55618.000000
1024,103079.521764,56703.000000,180227.457184,44957.000000,103106.759090,56703.000000,103079.521764,56703.000000,103079.521764,56703.000000,103079.521764,56703.000000
32768,173048.220543,100189.000000,179318.566088,88936.000000,173953.212408,100189.000000,173048.220543,100189.000000,173048.220543,100189.000000,173048.220543,100189.000000
4096,162163.658059,118675.000000,223066.458292,54760.000000,162163.658059,118675.000000,162163.658059,118675.000000,162163.658059,118675.000000,162163.658059,118675.000000
256,279537.305591,204504.000000,270452.938346,204504.000000,279704.533413,204504.000000,279537.305591,204504.000000,279537.305591,204504.000000,279537.305591,204504.000000
32,160535.802206,139547.000000,412340.336723,66257.000000,160535.802206,139547.000000,160535.802206,139547.000000,160535.802206,139547.000000,160535.802206,139547.000000
8,278697.764605,261309.000000,453599.936818,85546.000000,278697.764605,261309.000000,278697.764605,261309.000000,278697.764605,261309.000000,278697.764605,261309.000000
16,276090.045607,249590.000000,2318754.072827,160414.000000,276090.045607,249590.000000,276090.045607,249590.000000,276090.045607,249590.000000,276090.045607,249590.000000
16384,427476.524340,230980.000000,427904.509149,230980.000000,427476.537485,230980.000000,427476.524340,230980.000000,427476.524340,230980.000000,427476.524340,230980.000000
2048,326445.966091,241606.000000,521871.740872,145264.000000,326445.966091,241606.000000,326445.966091,241606.000000,326445.966091,241606.000000,326445.966091,241606.000000
512,346871.793300,287970.000000,2700198.077243,248778.000000,2700104.189190,248778.000000,346871.793300,287970.000000,346871.793300,287970.000000,346871.793300,287970.000000
