frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
256,198562.724410,110774.000000,200935.133934,65471.000000,197575.698900,75017.000000,198562.724410,110774.000000,198562.724410,110774.000000,198562.724410,110774.000000
32,157722.680357,97762.000000,364004.934008,84743.000000,157953.927583,97762.000000,157884.188917,97762.000000,157722.680357,97762.000000,157722.680357,97762.000000
64,107261.699791,66314.000000,123065.553909,30422.000000,109545.756440,37319.000000,107988.302450,66314.000000,107261.699791,66314.000000,107261.699791,66314.000000
4,123210.857610,79138.000000,154826.153078,41281.000000,138835.876970,44411.000000,124498.443581,55224.000000,123210.857610,79138.000000,123210.857610,79138.000000
8192,295067.466145,123267.000000,327723.454502,65969.000000,278381.154660,115591.000000,299179.374775,123267.000000,295067.466145,123267.000000,295067.466145,123267.000000
8,276408.381857,179995.000000,354665.077634,83204.000000,323854.321759,103457.000000,276408.381857,179995.000000,276408.381857,179995.000000,276408.381857,179995.000000
128,285467.040984,176734.000000,1145921.179802,139635.000000,939256.001690,146076.000000,285467.040984,176734.000000,285467.040984,176734.000000,285467.040984,176734.000000
2,212934.065675,191182.000000,594513.500745,81512.000000,208487.575651,150736.000000,190156.703674,152005.000000,212934.065675,191182.000000,212934.065675,191182.000000
16,301771.341368,212489.000000,426020.285695,78707.000000,326083.836867,100035.000000,277465.522074,169738.000000,301771.341368,212489.000000,301771.341368,212489.000000
16384,365165.716916,188322.000000,678121.421612,114871.000000,528754.514817,151614.000000,365165.716916,188322.000000,365165.716916,188322.000000,365165.716916,188322.000000
512,231399.108056,188470.000000,643263.589351,81380.000000,264511.190949,136903.000000,230699.273113,188470.000000,231399.108056,188470.000000,231399.108056,188470.000000
32768,488590.278407,313300.000000,524111.083461,101036.000000,508882.336773,133317.000000,486800.428042,196478.000000,488590.278407,313300.000000,488590.278407,313300.000000
2048,490367.495194,305147.000000,738310.525737,141215.000000,651850.863488,209793.000000,490367.495194,305147.000000,490367.495194,305147.000000,490367.495194,305147.000000
4096,506579.727840,243947.000000,1080833.900233,165449.000000,589028.823104,224252.000000,506579.727840,243947.000000,506579.727840,243947.000000,506579.727840,243947.000000
65536,699025.547791,222223.000000,1046205.543309,141767.000000,920089.922697,177950.000000,722396.798530,203311.000000,703308.848120,222223.000000,699025.547791,222223.000000
1024,664525.086478,302734.000000,1943053.902490,204308.000000,1016186.501539,272590.000000,664308.958625,288303.000000,664525.086478,302734.000000,664525.086478,302734.000000
