frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
32768,833099.084425,259324.000000,807006.554364,212612.000000,808209.421734,241263.000000,833099.084425,259324.000000,833099.084425,259324.000000,833099.084425,259324.000000
2,376869.672839,265716.000000,342988.448840,129455.000000,348506.047903,187019.000000,376869.672839,265716.000000,376869.672839,265716.000000,376869.672839,265716.000000
256,494590.932016,267261.000000,504209.389363,165770.000000,467758.967992,172256.000000,494590.932016,267261.000000,494590.932016,267261.000000,494590.932016,267261.000000
2048,310572.782732,191074.000000,302924.322756,158892.000000,310572.782732,191074.000000,310572.782732,191074.000000,310572.782732,191074.000000,310572.782732,191074.000000
1024,371603.539967,211138.000000,449450.458896,153569.000000,371603.539967,211138.000000,371603.539967,211138.000000,371603.539967,211138.000000,371603.539967,211138.000000
4,137917.473719,61756.000000,142476.699948,61756.000000,137917.473719,61756.000000,137917.473719,61756.000000,137917.473719,61756.000000,137917.473719,61756.000000
64,444323.565509,212977.000000,424162.718462,143721.000000,444329.437024,212977.000000,444323.565509,212977.000000,444323.565509,212977.000000,444323.565509,212977.000000
4096,255054.154242,99085.000000,265899.244990,69855.000000,255054.154242,99085.000000,255054.154242,99085.000000,255054.154242,99085.000000,255054.154242,99085.000000
8,373296.348493,181500.000000,419779.271442,174345.000000,373299.123388,181500.000000,373296.348493,181500.000000,373296.348493,181500.000000,373296.348493,181500.000000
128,570744.617905,239802.000000,559046.217228,201506.000000,567157.178857,233756.000000,570744.617905,239802.000000,570744.617905,239802.000000,570744.617905,239802.000000
16,461011.264481,257893.000000,453002.369268,220291.000000,461011.264481,257893.000000,461011.264481,257893.000000,461011.264481,257893.000000,461011.264481,257893.000000
8192,761350.441720,242952.000000,735281.810513,197391.000000,737443.622419,224306.000000,743055.918096,224306.000000,761350.441720,242952.000000,761350.441720,242952.000000
512,665609.234910,298095.000000,774351.241451,114516.000000,671505.220336,218956.000000,698341.710024,278571.000000,665609.234910,298095.000000,665609.234910,298095.000000
32,667026.113474,298254.000000,664498.499347,265832.000000,667026.113474,298254.000000,667026.113474,298254.000000,667026.113474,298254.000000,667026.113474,298254.000000
65536,1061435.225282,204317.000000,996661.343128,180912.000000,1045748.631066,203439.000000,1061435.225282,204317.000000,1061435.225282,204317.000000,1061435.225282,204317.000000
16384,1584406.997173,252790.000000,1545657.294139,218933.000000,1563500.789088,244043.000000,1563562.724203,252790.000000,1584406.997173,252790.000000,1584406.997173,252790.000000
