frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
32768,649136.004746,17259.000000,654963.622275,26513.000000,646338.715114,22257.000000,647011.594770,31198.000000,648555.844445,31198.000000,648631.714401,32643.000000
32,401054.657936,54281.000000,359659.714240,21065.000000,363460.133266,25100.000000,358622.892545,40580.000000,355345.237392,51371.000000,353969.504216,38933.000000
128,531616.819719,81899.000000,487787.723230,31399.000000,484337.464499,29336.000000,489986.100903,30439.000000,498714.183130,36919.000000,487394.664860,64983.000000
2,473796.424321,67796.000000,414815.070503,34019.000000,401762.620232,42062.000000,401660.785508,59522.000000,406878.284390,65159.000000,439191.364552,129644.000000
2048,503090.762547,116030.000000,474056.888035,27061.000000,469618.350608,33947.000000,468496.199830,33947.000000,458787.145769,35749.000000,473838.704779,46787.000000
16,822015.940143,16621.000000,689280.095011,53450.000000,680409.555332,71753.000000,672434.123222,80495.000000,678014.816508,94220.000000,661112.179883,115032.000000
4,428030.065678,102202.000000,385818.210550,24661.000000,375141.362887,27661.000000,375952.626955,38707.000000,380084.771538,59522.000000,398055.474788,81711.000000
256,1251227.605805,225797.000000,1248179.886588,69376.000000,1246892.284603,69376.000000,1236728.779800,77642.000000,1222931.933056,77642.000000,1203824.026681,151691.000000
512,924403.557557,99986.000000,829247.654694,48956.000000,825447.197156,44903.000000,821787.247349,44903.000000,825338.107843,48956.000000,814799.180407,69881.000000
64,1091080.375264,154966.000000,955281.464841,54754.000000,954103.049323,47502.000000,922239.352958,71021.000000,893178.633831,77222.000000,902497.537099,83504.000000
8192,694173.380904,129580.000000,634837.759319,30598.000000,637741.717220,37253.000000,639347.391643,36459.000000,630870.405039,42113.000000,628856.446514,69097.000000
8,1046162.551732,205104.000000,896803.233093,57619.000000,884661.850915,56407.000000,855677.079057,73955.000000,858784.552663,100968.000000,841928.317792,93824.000000
1024,1463692.588287,277285.000000,1459766.667784,64740.000000,1479452.017566,39865.000000,1472529.783055,43017.000000,1476648.279340,44691.000000,1487517.637691,76341.000000
4096,1208212.700787,237774.000000,1166372.147676,45486.000000,1183699.348018,44661.000000,1187123.795486,45095.000000,1185234.884725,55598.000000,1178848.291563,77478.000000
65536,1946778.811008,237359.000000,2089488.181258,110484.000000,2083839.807369,110484.000000,2089931.683533,110484.000000,2091914.591580,110484.000000,2084966.219153,110484.000000
16384,1721003.638837,273921.000000,1730387.981200,65564.000000,1760547.190444,63705.000000,1766288.910423,69537.000000,1752264.537431,69988.000000,1726206.410881,77174.000000
