frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
16,323737.992811,61759.000000,288487.266442,40395.000000,284552.527782,28325.000000,296875.285719,90055.000000,295525.698255,47016.000000,321835.045761,112279.000000
2,606348.422100,41482.000000,512292.937486,42384.000000,503239.839046,74891.000000,500628.665187,66399.000000,524060.554516,76602.000000,527357.575062,77804.000000
4,424040.266634,110050.000000,390640.118420,27795.000000,387042.404107,42620.000000,369652.598688,51710.000000,383442.386127,76963.000000,393370.834793,84908.000000
512,949924.101920,242984.000000,858925.562140,49396.000000,860498.088948,49595.000000,865460.477011,60856.000000,862382.773320,82987.000000,881117.254357,143934.000000
8,409156.070757,64217.000000,368143.738105,38929.000000,368903.143763,41694.000000,374201.159815,64217.000000,378401.519900,64217.000000,387005.624211,59293.000000
16384,707007.981785,15543.000000,669958.270492,36087.000000,665420.177889,36087.000000,662427.313628,37433.000000,669258.300130,31175.000000,705946.423997,18693.000000
256,746381.886620,71347.000000,694422.225115,58060.000000,704511.391952,71347.000000,707737.912901,107443.000000,679170.165688,111241.000000,701454.348577,125593.000000
4096,876855.324097,115831.000000,792289.756118,45350.000000,805438.551083,52346.000000,819954.214136,65002.000000,826637.400154,65002.000000,821427.152830,58046.000000
32,702408.136806,75223.000000,634752.054149,63981.000000,638507.620707,85550.000000,648654.846899,93560.000000,635315.087184,71774.000000,632515.097306,82201.000000
64,929896.014838,135443.000000,856400.297721,57818.000000,869478.655892,62388.000000,865494.930442,97428.000000,839821.750511,86169.000000,854831.166011,130118.000000
128,1254293.776405,298341.000000,1078885.802358,61096.000000,1099264.745876,101860.000000,1074747.326558,97330.000000,1108383.008853,126221.000000,1173365.577721,240027.000000
1024,1180849.397325,297864.000000,1122662.408889,47846.000000,1093365.538479,64599.000000,1062360.659378,93690.000000,1075964.156949,123402.000000,1127137.309265,262814.000000
2048,1750835.943727,282701.000000,1678152.175273,66060.000000,1678594.797414,89299.000000,1687980.696537,116007.000000,1716219.497733,153057.000000,1688510.407741,153057.000000
65536,1737014.678988,30847.000000,1688899.513152,50713.000000,1688899.513152,50713.000000,1688899.513152,50713.000000,1688899.513152,50713.000000,1688899.513152,50713.000000
8192,2177304.474617,298216.000000,2066291.434693,84371.000000,2070168.766758,86747.000000,2172942.102334,84694.000000,2132620.717241,147281.000000,2100200.303119,111864.000000
32768,2480596.637957,46807.000000,2390381.952727,57148.000000,2386591.739902,59538.000000,2381637.071128,65645.000000,2386440.260819,78376.000000,2377746.020058,84051.000000
