frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
128,120315.627593,52535.000000,120315.627593,52535.000000,120315.627593,52535.000000,120315.627593,52535.000000,120315.627593,52535.000000,120315.627593,52535.000000
32768,106539.550914,25221.000000,106539.550914,25221.000000,106539.550914,25221.000000,106539.550914,25221.000000,106539.550914,25221.000000,106539.550914,25221.000000
65536,207604.806939,97420.000000,207604.806939,97420.000000,207604.806939,97420.000000,207604.806939,97420.000000,207604.806939,97420.000000,207604.806939,97420.000000
256,147336.864572,60531.000000,147336.864572,60531.000000,147336.864572,60531.000000,147336.864572,60531.000000,147336.864572,60531.000000,147336.864572,60531.000000
1024,268331.977004,147375.000000,268331.977004,147375.000000,268331.977004,147375.000000,268331.977004,147375.000000,268331.977004,147375.000000,268331.977004,147375.000000
2,171348.536886,90069.000000,171348.536886,90069.000000,171348.536886,90069.000000,171348.536886,90069.000000,171348.536886,90069.000000,171348.536886,90069.000000
16384,158496.502189,49969.000000,158496.502189,49969.000000,158496.502189,49969.000000,158496.502189,49969.000000,158496.502189,49969.000000,158496.502189,49969.000000
8192,248527.895245,166337.000000,248527.895245,166337.000000,248527.895245,166337.000000,248527.895245,166337.000000,248527.895245,166337.000000,248527.895245,166337.000000
2048,356834.461730,230958.000000,356834.461730,230958.000000,356834.461730,230958.000000,356834.461730,230958.000000,356834.461730,230958.000000,356834.461730,230958.000000
4096,197075.005404,92325.000000,197075.005404,92325.000000,197075.005404,92325.000000,197075.005404,92325.000000,197075.005404,92325.000000,197075.005404,92325.000000
64,375363.867077,238374.000000,375363.867077,238374.000000,375363.867077,238374.000000,375363.867077,238374.000000,375363.867077,238374.000000,375363.867077,238374.000000
4,367519.458752,292955.000000,367519.458752,292955.000000,367519.458752,292955.000000,367519.458752,292955.000000,367519.458752,292955.000000,367519.458752,292955.000000
16,242835.352725,99145.000000,242835.352725,99145.000000,242835.352725,99145.000000,242835.352725,99145.000000,242835.352725,99145.000000,242835.352725,99145.000000
512,273968.589289,206004.000000,273968.589289,206004.000000,273968.589289,206004.000000,273968.589289,206004.000000,273968.589289,206004.000000,273968.589289,206004.000000
8,590876.417842,461150.000000,590876.417842,461150.000000,590876.417842,461150.000000,590876.417842,461150.000000,590876.417842,461150.000000,590876.417842,461150.000000
32,343332.214226,279254.000000,343332.214226,279254.000000,343332.214226,279254.000000,343332.214226,279254.000000,343332.214226,279254.000000,343332.214226,279254.000000
