frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
4,142099.477441,82132.000000,142099.477441,82132.000000,142099.477441,82132.000000,142099.477441,82132.000000,142099.477441,82132.000000,142099.477441,82132.000000
16384,205013.020635,159397.000000,205013.020635,159397.000000,205013.020635,159397.000000,205013.020635,159397.000000,205013.020635,159397.000000,205013.020635,159397.000000
65536,144270.355205,72162.000000,144270.355205,72162.000000,144270.355205,72162.000000,144270.355205,72162.000000,144270.355205,72162.000000,144270.355205,72162.000000
8,174426.458965,43010.000000,174426.458965,43010.000000,174426.458965,43010.000000,174426.458965,43010.000000,174426.458965,43010.000000,174426.458965,43010.000000
256,211900.658576,129678.000000,211900.658576,129678.000000,211900.658576,129678.000000,211900.658576,129678.000000,211900.658576,129678.000000,211900.658576,129678.000000
128,229948.925879,127270.000000,229948.925879,127270.000000,229948.925879,127270.000000,229948.925879,127270.000000,229948.925879,127270.000000,229948.925879,127270.000000
32,234023.749705,130019.000000,234023.749705,130019.000000,234023.749705,130019.000000,234023.749705,130019.000000,234023.749705,130019.000000,234023.749705,130019.000000
4096,275643.294110,154065.000000,275643.294110,154065.000000,275643.294110,154065.000000,275643.294110,154065.000000,275643.294110,154065.000000,275643.294110,154065.000000
2048,293004.847368,199102.000000,293004.847368,199102.000000,293004.847368,199102.000000,293004.847368,199102.000000,293004.847368,199102.000000,293004.847368,199102.000000
2,302940.889833,199905.000000,302940.889833,199905.000000,302940.889833,199905.000000,302940.889833,199905.000000,302940.889833,199905.000000,302940.889833,199905.000000
16,276988.685989,215056.000000,276988.685989,215056.000000,276988.685989,215056.000000,276988.685989,215056.000000,276988.685989,215056.000000,276988.685989,215056.000000
1024,328138.775324,228924.000000,328138.775324,228924.000000,328138.775324,228924.000000,328138.775324,228924.000000,328138.775324,228924.000000,328138.775324,228924.000000
64,282070.117148,205206.000000,282070.117148,205206.000000,282070.117148,205206.000000,282070.117148,205206.000000,282070.117148,205206.000000,282070.117148,205206.000000
512,243937.003837,156383.000000,243937.003837,156383.000000,243937.003837,156383.000000,243937.003837,156383.000000,243937.003837,156383.000000,243937.003837,156383.000000
8192,529407.055237,310352.000000,529407.055237,310352.000000,529407.055237,310352.000000,529407.055237,310352.000000,529407.055237,310352.000000,529407.055237,310352.000000
32768,750497.170322,498543.000000,750497.170322,498543.000000,750497.170322,498543.000000,750497.170322,498543.000000,750497.170322,498543.000000,750497.170322,498543.000000
