frequency,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
64,188024.658721,44943.000000,188024.658721,44943.000000,188024.658721,44943.000000,188024.658721,44943.000000,188024.658721,44943.000000,188024.658721,44943.000000
512,167822.940553,35904.000000,167822.940553,35904.000000,167822.940553,35904.000000,167822.940553,35904.000000,167822.940553,35904.000000,167822.940553,35904.000000
32,252248.230626,85171.000000,252248.230626,85171.000000,252248.230626,85171.000000,252248.230626,85171.000000,252248.230626,85171.000000,252248.230626,85171.000000
16384,249093.061009,191664.000000,249093.061009,191664.000000,249093.061009,191664.000000,249093.061009,191664.000000,249093.061009,191664.000000,249093.061009,191664.000000
65536,485758.362430,148740.000000,485758.362430,148740.000000,485758.362430,148740.000000,485758.362430,148740.000000,485758.362430,148740.000000,485758.362430,148740.000000
4096,374371.445455,255043.000000,374371.445455,255043.000000,374371.445455,255043.000000,374371.445455,255043.000000,374371.445455,255043.000000,374371.445455,255043.000000
256,405226.534282,199781.000000,405226.534282,199781.000000,405226.534282,199781.000000,405226.534282,199781.000000,405226.534282,199781.000000,405226.534282,199781.000000
2048,366505.548269,124776.000000,366505.548269,124776.000000,366505.548269,124776.000000,366505.548269,124776.000000,366505.548269,124776.000000,366505.548269,124776.000000
4,182068.860122,64087.000000,182068.860122,64087.000000,182068.860122,64087.000000,182068.860122,64087.000000,182068.860122,64087.000000,182068.860122,64087.000000
16,253969.181937,133418.000000,253969.181937,133418.000000,253969.181937,133418.000000,253969.181937,133418.000000,253969.181937,133418.000000,253969.181937,133418.000000
8,211902.531231,63663.000000,211902.531231,63663.000000,211902.531231,63663.000000,211902.531231,63663.000000,211902.531231,63663.000000,211902.531231,63663.000000
2,281188.341631,136572.000000,281188.341631,136572.000000,281188.341631,136572.000000,281188.341631,136572.000000,281188.341631,136572.000000,281188.341631,136572.000000
32768,396830.110332,214239.000000,396830.110332,214239.000000,396830.110332,214239.000000,396830.110332,214239.000000,396830.110332,214239.000000,396830.110332,214239.000000
128,348486.218864,174922.000000,348486.218864,174922.000000,348486.218864,174922.000000,348486.218864,174922.000000,348486.218864,174922.000000,348486.218864,174922.000000
1024,350957.224000,224454.000000,350957.224000,224454.000000,350957.224000,224454.000000,350957.224000,224454.000000,350957.224000,224454.000000,350957.224000,224454.000000
8192,457172.447689,274949.000000,457172.447689,274949.000000,457172.447689,274949.000000,457172.447689,274949.000000,457172.447689,274949.000000,457172.447689,274949.000000
