frequency,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
32768,332767.927867,57950.000000,332767.927867,57950.000000,332767.927867,57950.000000,332767.927867,57950.000000,332767.927867,57950.000000,332767.927867,57950.000000
512,227476.376514,98976.000000,227476.376514,98976.000000,227476.376514,98976.000000,227476.376514,98976.000000,227476.376514,98976.000000,227476.376514,98976.000000
128,174838.976873,55073.000000,174838.976873,55073.000000,174838.976873,55073.000000,174838.976873,55073.000000,174838.976873,55073.000000,174838.976873,55073.000000
2,133103.359826,27159.000000,133103.359826,27159.000000,133103.359826,27159.000000,133103.359826,27159.000000,133103.359826,27159.000000,133103.359826,27159.000000
8192,311658.883716,54499.000000,311658.883716,54499.000000,311658.883716,54499.000000,311658.883716,54499.000000,311658.883716,54499.000000,311658.883716,54499.000000
4,186797.408673,57447.000000,186797.408673,57447.000000,186797.408673,57447.000000,186797.408673,57447.000000,186797.408673,57447.000000,186797.408673,57447.000000
1024,225506.616575,132047.000000,225506.616575,132047.000000,225506.616575,132047.000000,225506.616575,132047.000000,225506.616575,132047.000000,225506.616575,132047.000000
64,387766.996301,223340.000000,387766.996301,223340.000000,387766.996301,223340.000000,387766.996301,223340.000000,387766.996301,223340.000000,387766.996301,223340.000000
16,267203.556129,94753.000000,267203.556129,94753.000000,267203.556129,94753.000000,267203.556129,94753.000000,267203.556129,94753.000000,267203.556129,94753.000000
32,371972.938637,200769.000000,371972.938637,200769.000000,371972.938637,200769.000000,371972.938637,200769.000000,371972.938637,200769.000000,371972.938637,200769.000000
256,516439.813647,328764.000000,516439.813647,328764.000000,516439.813647,328764.000000,516439.813647,328764.000000,516439.813647,328764.000000,516439.813647,328764.000000
16384,571365.449450,355635.000000,571365.449450,355635.000000,571365.449450,355635.000000,571365.449450,355635.000000,571365.449450,355635.000000,571365.449450,355635.000000
8,375644.688818,298807.000000,375644.688818,298807.000000,375644.688818,298807.000000,375644.688818,298807.000000,375644.688818,298807.000000,375644.688818,298807.000000
65536,472787.687692,262226.000000,472787.687692,262226.000000,472787.687692,262226.000000,472787.687692,262226.000000,472787.687692,262226.000000,472787.687692,262226.000000
2048,494512.040049,278924.000000,494512.040049,278924.000000,494512.040049,278924.000000,494512.040049,278924.000000,494512.040049,278924.000000,494512.040049,278924.000000
4096,481953.361103,272786.000000,481953.361103,272786.000000,481953.361103,272786.000000,481953.361103,272786.000000,481953.361103,272786.000000,481953.361103,272786.000000
