frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
2,75092.590340,48299.000000,144245.189521,23362.000000,111935.197311,48299.000000,89505.390988,48299.000000,75092.590340,48299.000000,75092.590340,48299.000000
512,179032.881357,103486.000000,270507.915332,56902.000000,181884.404837,65100.000000,179032.881357,103486.000000,179032.881357,103486.000000,179032.881357,103486.000000
4,131596.220740,57447.000000,223330.156629,55183.000000,132440.162613,57447.000000,131613.058604,57447.000000,131596.220740,57447.000000,131596.220740,57447.000000
32768,141590.927686,59085.000000,347680.039473,47765.000000,407436.806233,52518.000000,232802.275219,59085.000000,141590.927686,59085.000000,141590.927686,59085.000000
1024,164406.527386,132047.000000,2635732.108527,109301.000000,165897.574832,132047.000000,164406.527386,132047.000000,164406.527386,132047.000000,164406.527386,132047.000000
16,151111.115534,103233.000000,514388.835162,47991.000000,441113.215217,53343.000000,362876.266550,103233.000000,151111.115534,103233.000000,151111.115534,103233.000000
128,123639.564275,82295.000000,428516.851106,54768.000000,313519.377695,46459.000000,252946.055791,53875.000000,123639.564275,82295.000000,123639.564275,82295.000000
8192,124106.650817,70209.000000,397628.627016,39202.000000,194966.811414,70209.000000,166786.454183,70209.000000,124106.650817,70209.000000,124106.650817,70209.000000
32,270405.292936,200769.000000,1071072.182680,141065.000000,872623.557560,141065.000000,270405.292936,200769.000000,270405.292936,200769.000000,270405.292936,200769.000000
16384,514143.852320,355635.000000,1091839.075386,355635.000000,595601.006948,355635.000000,514143.852320,355635.000000,514143.852320,355635.000000,514143.852320,355635.000000
64,268383.249882,223340.000000,910385.308038,115121.000000,780987.608493,142415.000000,358902.690957,223340.000000,268383.249882,223340.000000,268383.249882,223340.000000
256,462797.120680,328764.000000,4047670.839947,328764.000000,4144231.939623,328764.000000,462797.120680,328764.000000,462797.120680,328764.000000,462797.120680,328764.000000
4096,366532.906442,272786.000000,1139463.363036,117794.000000,657692.106437,147051.000000,517572.401483,184708.000000,366532.906442,272786.000000,366532.906442,272786.000000
8,336111.086582,298807.000000,1009177.683853,119180.000000,922948.523861,209927.000000,336111.086582,298807.000000,336111.086582,298807.000000,336111.086582,298807.000000
2048,447573.736913,278924.000000,1047024.861969,187783.000000,659185.000275,179046.000000,444102.007073,278924.000000,447573.736913,278924.000000,447573.736913,278924.000000
65536,361820.602459,262226.000000,1068135.193381,132123.000000,740356.607489,210089.000000,361820.602459,262226.000000,361820.602459,262226.000000,361820.602459,262226.000000
