frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
2,287567.114135,60168.000000,256334.400425,20239.000000,247386.614353,24813.000000,252329.616746,42398.000000,254605.118560,58849.000000,273351.531280,96606.000000
8,388460.444922,66253.000000,357089.572714,29740.000000,350612.109433,32981.000000,349741.207010,41622.000000,355249.241522,56218.000000,365356.726968,78455.000000
512,1003104.408793,199361.000000,945035.508156,70967.000000,944881.000093,69090.000000,947377.016886,70967.000000,938994.086134,64635.000000,928274.526269,72750.000000
2048,604784.902067,73909.000000,544690.122647,26939.000000,538371.185191,26939.000000,542484.829440,29078.000000,531973.228895,46043.000000,528534.946868,59930.000000
256,783553.006866,146368.000000,689199.084172,40799.000000,681937.722633,43261.000000,678085.601099,43261.000000,659240.618171,59908.000000,700016.477224,86152.000000
64,956298.933243,77976.000000,809736.961965,58719.000000,800616.577845,76889.000000,810877.685985,89055.000000,821203.660285,112767.000000,807472.074177,102261.000000
16,785044.530547,143863.000000,723494.331721,57647.000000,722887.607087,52181.000000,731633.898365,84783.000000,749426.265500,127650.000000,759488.997470,142049.000000
4,862493.770820,75703.000000,764343.704127,42483.000000,748516.237273,50052.000000,768563.750551,62657.000000,764413.741098,78509.000000,728902.092914,89546.000000
16384,1323094.199444,301008.000000,1298495.640240,73122.000000,1300805.873890,81929.000000,1296360.834410,76702.000000,1292771.460387,84677.000000,1272783.152473,90011.000000
4096,1156998.004776,207767.000000,1166585.306038,65458.000000,1195437.890768,63002.000000,1237880.937453,66231.000000,1237940.655149,64975.000000,1205253.223847,87921.000000
32,890487.241884,153758.000000,817833.397003,44255.000000,819383.120488,39700.000000,821015.077347,41388.000000,805937.372198,57579.000000,844802.167229,94068.000000
128,1383227.854332,71469.000000,1253983.673218,69101.000000,1236295.428860,60093.000000,1251866.504520,83991.000000,1265809.068005,112382.000000,1220868.075557,146927.000000
1024,1131651.440164,81328.000000,1032554.627046,55628.000000,1028179.895747,56782.000000,1028137.033918,55628.000000,1040493.521798,64160.000000,1053004.958203,76063.000000
8192,1581010.763199,296456.000000,1467823.041199,58611.000000,1468369.072861,47492.000000,1461593.005827,47294.000000,1462375.459113,49447.000000,1467763.401500,49558.000000
32768,1145540.975938,19282.000000,1130339.313130,48237.000000,1132343.963202,47311.000000,1130017.121246,43055.000000,1128655.773731,35801.000000,1139824.573892,19779.000000
65536,3903824.865684,71985.000000,3569427.926362,126013.000000,3578311.819574,126013.000000,3573677.775010,126013.000000,3570753.750738,124399.000000,3562633.865713,121088.000000
