frequency,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
16384,814208.638519,168215.000000,810064.052325,73550.000000,789118.407618,141657.000000,813334.191924,160294.000000,814208.638519,168215.000000,814208.638519,168215.000000
128,837246.024441,150484.000000,792815.622588,125934.000000,792815.622588,125934.000000,836349.664410,176132.000000,832896.697682,165040.000000,837246.024441,150484.000000
8,368161.424629,108246.000000,367166.621236,108246.000000,368024.368575,123268.000000,369109.345755,108246.000000,369834.232868,108246.000000,368161.424629,108246.000000
64,1222263.701223,240041.000000,1138598.164961,117064.000000,1143285.691702,122430.000000,1121117.378723,151877.000000,1174545.283229,181818.000000,1222263.701223,240041.000000
16,426631.118935,44255.000000,386392.725510,74329.000000,382438.818293,59561.000000,394895.330409,73881.000000,422831.966437,85000.000000,426631.118935,44255.000000
4,342024.452582,62331.000000,325444.613775,74913.000000,325599.763130,62331.000000,345308.917826,135082.000000,343728.507444,62331.000000,342024.452582,62331.000000
256,407954.438232,46313.000000,407710.293514,93576.000000,404639.521951,90891.000000,401713.705066,61138.000000,400069.901285,46313.000000,407954.438232,46313.000000
2,600974.034960,101745.000000,671308.790551,223569.000000,566940.571231,146549.000000,599970.131433,161125.000000,592141.526325,146549.000000,600974.034960,101745.000000
32,776758.232691,74314.000000,767867.164162,118144.000000,737129.964614,60290.000000,733793.385752,74314.000000,771869.432730,74314.000000,776758.232691,74314.000000
8192,801631.367163,230662.000000,717884.184564,59760.000000,721222.847903,59760.000000,749292.778304,78523.000000,757190.805445,173635.000000,801631.367163,230662.000000
512,1043122.491296,144857.000000,923969.308228,113310.000000,904753.975254,152287.000000,965888.899399,118046.000000,965952.949302,118046.000000,1043122.491296,144857.000000
1024,1400047.558075,113452.000000,1256314.522790,86337.000000,1317307.898994,162606.000000,1244123.465512,105962.000000,1344576.297338,141901.000000,1353096.518031,113452.000000
2048,1102039.912137,215138.000000,1013775.176895,82529.000000,1016413.074320,80433.000000,1056516.423110,144646.000000,1138728.075763,271405.000000,1102039.912137,215138.000000
32768,1461027.099535,148962.000000,1499793.145578,137119.000000,1499830.536707,137119.000000,1467537.752709,133908.000000,1461027.099535,148962.000000,1461027.099535,148962.000000
4096,1607722.267280,269627.000000,1588388.897226,109184.000000,1559617.434808,109184.000000,1572561.001599,109184.000000,1607722.267280,269627.000000,1607722.267280,269627.000000
65536,1934803.233205,35587.000000,1723321.334593,99374.000000,1718264.693106,99374.000000,1798731.156574,85566.000000,1934803.233205,35587.000000,1934803.233205,35587.000000
