frequency,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
1024,92650.493992,26442.000000,92650.493992,26442.000000,92650.493992,26442.000000,92650.493992,26442.000000,92650.493992,26442.000000,92650.493992,26442.000000
4096,146134.694224,52754.000000,146134.694224,52754.000000,146134.694224,52754.000000,146134.694224,52754.000000,146134.694224,52754.000000,146134.694224,52754.000000
2,336478.168552,189995.000000,336478.168552,189995.000000,336478.168552,189995.000000,336478.168552,189995.000000,336478.168552,189995.000000,336478.168552,189995.000000
16,112653.163688,45319.000000,112653.163688,45319.000000,112653.163688,45319.000000,112653.163688,45319.000000,112653.163688,45319.000000,112653.163688,45319.000000
512,235917.070862,178441.000000,235917.070862,178441.000000,235917.070862,178441.000000,235917.070862,178441.000000,235917.070862,178441.000000,235917.070862,178441.000000
8,96701.136286,38816.000000,96701.136286,38816.000000,96701.136286,38816.000000,96701.136286,38816.000000,96701.136286,38816.000000,96701.136286,38816.000000
64,383371.325472,180888.000000,383371.325472,180888.000000,383371.325472,180888.000000,383371.325472,180888.000000,383371.325472,180888.000000,383371.325472,180888.000000
32,205311.787730,107731.000000,205311.787730,107731.000000,205311.787730,107731.000000,205311.787730,107731.000000,205311.787730,107731.000000,205311.787730,107731.000000
16384,340485.264725,169918.000000,340485.264725,169918.000000,340485.264725,169918.000000,340485.264725,169918.000000,340485.264725,169918.000000,340485.264725,169918.000000
4,253775.113136,171175.000000,253775.113136,171175.000000,253775.113136,171175.000000,253775.113136,171175.000000,253775.113136,171175.000000,253775.113136,171175.000000
128,382926.383232,171699.000000,382926.383232,171699.000000,382926.383232,171699.000000,382926.383232,171699.000000,382926.383232,171699.000000,382926.383232,171699.000000
65536,650297.241919,176357.000000,650297.241919,176357.000000,650297.241919,176357.000000,650297.241919,176357.000000,650297.241919,176357.000000,650297.241919,176357.000000
8192,216144.673346,101497.000000,216144.673346,101497.000000,216144.673346,101497.000000,216144.673346,101497.000000,216144.673346,101497.000000,216144.673346,101497.000000
2048,553170.283516,275457.000000,553170.283516,275457.000000,553170.283516,275457.000000,553170.283516,275457.000000,553170.283516,275457.000000,553170.283516,275457.000000
32768,742492.212408,222722.000000,742492.212408,222722.000000,742492.212408,222722.000000,742492.212408,222722.000000,742492.212408,222722.000000,742492.212408,222722.000000
256,491342.616110,339192.000000,491342.616110,339192.000000,491342.616110,339192.000000,491342.616110,339192.000000,491342.616110,339192.000000,491342.616110,339192.000000
