frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
32768,617966.578163,618010.355102,618010.767160,617714.594484,618018.976519,617707.394303
65536,251672.490207,252116.741148,258132.744308,263844.479938,263848.917546,276331.691690
8,266542.235115,260456.668590,276620.242976,273782.600901,277573.796252,286397.885895
4,218307.784618,219766.257062,219142.971539,232837.701103,242028.164696,250644.724164
2,309762.485364,302272.296451,331997.551444,334925.980584,333100.806703,347097.041847
32,387976.559739,383721.380481,399440.051326,412817.262332,410014.099673,437803.093266
512,680187.263144,689671.121847,687081.122753,686571.459030,710620.112920,769696.952899
16,767215.319703,721872.949615,734275.570164,781139.355581,781690.981528,896025.388525
64,463909.757108,464043.383475,465658.213992,451791.210083,473465.798481,515863.728944
1024,958810.768245,953590.681585,976375.246466,1017223.100252,1023708.762270,1008475.156343
256,755895.580230,752609.783298,751094.244826,722084.805228,779657.118078,856917.803484
128,960032.164578,938962.972432,928792.767125,940643.635724,938971.881162,1109014.020112
8192,1615766.007988,1622860.976309,1611441.018627,1566597.014896,1416007.483935,1387864.008345
2048,1191792.471217,1223803.060745,1206326.898753,1210588.501705,1146080.209830,1301017.013433
4096,1376658.930546,1406447.084641,1399559.771698,1348513.232800,1391940.301827,1442738.208341
16384,2597328.427233,2578692.341084,2509774.843690,2498381.078312,2326892.905743,2275895.957406
