frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
8,474480.567307,73020.000000,430995.742412,26039.000000,432807.842868,45174.000000,432926.582956,40878.000000,452058.347099,82661.000000,457585.867827,73892.000000
2,436444.678081,98953.000000,395914.387537,69322.000000,404168.387558,70548.000000,395437.407254,72301.000000,392449.114093,79756.000000,421386.973910,68827.000000
4,205890.424408,15068.000000,200041.466016,33506.000000,190308.297123,22612.000000,195183.736418,27148.000000,201264.973575,27148.000000,209862.228243,21729.000000
32,345543.943489,26574.000000,306244.688289,35829.000000,304292.293716,47190.000000,315332.013093,74099.000000,321421.876743,51831.000000,326142.571171,72752.000000
64,872816.571132,62587.000000,798751.102275,47154.000000,788280.127082,63879.000000,777834.085638,104293.000000,833778.403281,147481.000000,803304.175417,102600.000000
2048,1104400.132859,78788.000000,937060.225859,49516.000000,919026.338780,63808.000000,902886.381287,95742.000000,929929.309576,125566.000000,924289.551910,115887.000000
128,971371.995261,73473.000000,887289.120409,46067.000000,902541.588461,63430.000000,923861.029646,71067.000000,873366.721652,64190.000000,906395.805946,63230.000000
16,822558.298286,106572.000000,741872.905906,57480.000000,741664.569891,77598.000000,699906.655362,85703.000000,719720.999314,95760.000000,726396.747010,102057.000000
256,808681.469225,102071.000000,690641.078077,46224.000000,706247.217813,49763.000000,720330.670522,87252.000000,702459.557668,87252.000000,711908.662522,114169.000000
512,1146693.092264,237426.000000,1097917.714001,54999.000000,1095614.756683,75688.000000,1102756.360061,69997.000000,1097635.991847,90602.000000,1125150.954615,103868.000000
1024,1277309.690396,261312.000000,1200190.370013,59540.000000,1237744.656747,80516.000000,1215998.202619,97852.000000,1169144.340552,129275.000000,1180436.797647,150899.000000
32768,1707786.568268,260637.000000,1693568.981431,38335.000000,1694831.925134,42877.000000,1689830.171390,50598.000000,1675375.580355,66026.000000,1686916.016172,89627.000000
8192,1083826.883809,122110.000000,992558.346630,36570.000000,993382.789750,39142.000000,991099.075180,39142.000000,992792.835738,45984.000000,1010679.430928,52261.000000
4096,1357784.743699,165563.000000,1348537.203862,72819.000000,1327754.222269,79786.000000,1346409.032131,98161.000000,1339292.904157,141272.000000,1349977.640240,144038.000000
16384,1530998.050230,199521.000000,1569459.675422,134042.000000,1570823.546226,143750.000000,1576549.126346,150201.000000,1576575.363555,150201.000000,1559985.661593,155689.000000
65536,1537566.050571,298060.000000,1292542.579432,133383.000000,1291428.129059,137178.000000,1284855.425020,144232.000000,1283664.848185,150928.000000,1286198.719330,161627.000000
