frequency,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
8192,635675.851651,202733.000000,635675.851651,202733.000000,635675.851651,202733.000000,635675.851651,202733.000000,635675.851651,202733.000000,635675.851651,202733.000000
2,276526.184380,162798.000000,276526.184380,162798.000000,276526.184380,162798.000000,276526.184380,162798.000000,276526.184380,162798.000000,276526.184380,162798.000000
4,178215.587180,85662.000000,178215.587180,85662.000000,178215.587180,85662.000000,178215.587180,85662.000000,178215.587180,85662.000000,178215.587180,85662.000000
256,439081.771589,227066.000000,439081.771589,227066.000000,439081.771589,227066.000000,439081.771589,227066.000000,439081.771589,227066.000000,439081.771589,227066.000000
32,164711.151684,67406.000000,164711.151684,67406.000000,164711.151684,67406.000000,164711.151684,67406.000000,164711.151684,67406.000000,164711.151684,67406.000000
512,529672.209486,202267.000000,529672.209486,202267.000000,529672.209486,202267.000000,529672.209486,202267.000000,529672.209486,202267.000000,529672.209486,202267.000000
1024,482007.480539,206458.000000,482007.480539,206458.000000,482007.480539,206458.000000,482007.480539,206458.000000,482007.480539,206458.000000,482007.480539,206458.000000
65536,1402320.700775,211635.000000,1402320.700775,211635.000000,1402320.700775,211635.000000,1402320.700775,211635.000000,1402320.700775,211635.000000,1402320.700775,211635.000000
16384,511517.707551,116340.000000,511517.707551,116340.000000,511517.707551,116340.000000,511517.707551,116340.000000,511517.707551,116340.000000,511517.707551,116340.000000
64,137526.453179,88931.000000,137526.453179,88931.000000,137526.453179,88931.000000,137526.453179,88931.000000,137526.453179,88931.000000,137526.453179,88931.000000
16,474616.541598,273063.000000,474616.541598,273063.000000,474616.541598,273063.000000,474616.541598,273063.000000,474616.541598,273063.000000,474616.541598,273063.000000
4096,652444.638085,271215.000000,652444.638085,271215.000000,652444.638085,271215.000000,652444.638085,271215.000000,652444.638085,271215.000000,652444.638085,271215.000000
8,348456.596190,197087.000000,348456.596190,197087.000000,348456.596190,197087.000000,348456.596190,197087.000000,348456.596190,197087.000000,348456.596190,197087.000000
2048,841880.777220,228021.000000,841880.777220,228021.000000,841880.777220,228021.000000,841880.777220,228021.000000,841880.777220,228021.000000,841880.777220,228021.000000
32768,1473099.460684,280932.000000,1473099.460684,280932.000000,1473099.460684,280932.000000,1473099.460684,280932.000000,1473099.460684,280932.000000,1473099.460684,280932.000000
128,875044.314056,301086.000000,875044.314056,301086.000000,875044.314056,301086.000000,875044.314056,301086.000000,875044.314056,301086.000000,875044.314056,301086.000000
