frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
65536,83075.139067,83075.139067,83111.224001,83351.761649,84876.422686,87057.610988
16384,231994.393779,232864.328312,239220.758332,245389.460664,243927.203895,285120.252509
8192,607695.509405,575086.530979,618191.369016,543640.873782,555761.180551,556998.321910
2,489226.963277,483105.063766,484074.944426,501884.811499,509692.682235,531553.259896
32768,918198.691053,952977.379610,953229.665554,952231.794481,946852.077954,848792.299090
128,784387.559968,806161.871788,802390.270074,741304.574400,839844.620692,883676.412686
64,827501.781355,816148.737126,816062.099017,820961.812092,831114.675471,906155.646284
4,978538.893008,934893.575301,1061519.344502,1063233.411323,986971.486607,1115858.830211
8,808720.832833,854308.268308,863920.213537,844909.256852,854330.775085,934199.133168
1024,1014365.506719,1042521.814247,1029454.479482,1073142.378689,1060622.429447,1091670.356430
16,1098454.650050,1083786.642609,1076105.256967,1097884.723638,1125171.347077,1230426.331471
32,668098.671150,680114.371571,665386.640613,676472.058481,714371.324336,740225.570203
512,964484.828387,975286.097702,969638.899109,1019392.691001,1003061.187042,1111676.263296
256,930111.837940,916233.252787,900901.277618,916238.459029,949209.222042,1007010.960457
4096,1686054.051100,1695488.585969,1716168.811604,1664382.536075,1678134.494864,1648627.807586
2048,2076916.420282,2066864.120714,2044316.174718,2039138.094106,2087401.396869,2073466.730980
