arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
20,4.639000,32768,34365.180779
20,4.073000,262144,28922.274720
20,5.649000,4096,67135.685295
20,7.918000,512,123485.349074
20,16.772000,64,214598.846162
